epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,567.426,0.76989,0.42514,0.96629,0.96913,0.97517,0.98186,0.73483,0.88209,0.41628,1.01515,0.000192129,0.000192129,0.000192129
37,581.927,0.76432,0.41419,0.95949,0.96538,0.98846,0.9821,0.7348,0.88556,0.41006,1.01539,0.000189218,0.000189218,0.000189218
38,598.202,0.75091,0.40398,0.96112,0.96592,0.98328,0.9838,0.73654,0.88718,0.41133,1.01369,0.000186308,0.000186308,0.000186308
39,610.291,0.76714,0.41676,0.96425,0.97753,0.97927,0.98589,0.73596,0.90161,0.41353,1.01867,0.000183397,0.000183397,0.000183397
40,627.059,0.74734,0.41202,0.95992,0.97526,0.98234,0.98356,0.73488,0.89461,0.40486,1.01717,0.000180487,0.000180487,0.000180487
41,639.129,0.74099,0.40582,0.95503,0.9773,0.98281,0.9856,0.7377,0.88594,0.39879,1.01024,0.000177576,0.000177576,0.000177576
42,654.676,0.73546,0.39316,0.95509,0.96867,0.98228,0.98294,0.73784,0.88505,0.39669,1.00985,0.000174665,0.000174665,0.000174665
43,668.404,0.73596,0.39262,0.95384,0.9711,0.97886,0.98482,0.74146,0.87677,0.39909,1.01337,0.000171755,0.000171755,0.000171755
44,684.397,0.72934,0.39062,0.95422,0.97044,0.98119,0.98297,0.73427,0.90426,0.40613,1.0286,0.000168844,0.000168844,0.000168844
45,700.927,0.72226,0.39668,0.94441,0.97183,0.97732,0.98276,0.73732,0.88966,0.40197,1.02856,0.000165934,0.000165934,0.000165934
46,721.636,0.7231,0.39175,0.95166,0.9686,0.97851,0.98338,0.73884,0.87792,0.40595,1.01519,0.000163023,0.000163023,0.000163023
47,736.29,0.7127,0.38126,0.94326,0.97067,0.97816,0.98361,0.73853,0.88492,0.40732,1.02062,0.000160112,0.000160112,0.000160112
48,749.027,0.70108,0.37867,0.94049,0.9733,0.97884,0.98408,0.73785,0.88514,0.39768,1.01566,0.000157202,0.000157202,0.000157202
49,762.804,0.70689,0.3755,0.94591,0.97231,0.97769,0.98426,0.73189,0.89933,0.39583,1.02382,0.000154291,0.000154291,0.000154291
50,778.587,0.71746,0.37942,0.9465,0.96955,0.97924,0.98385,0.73267,0.89561,0.39903,1.02454,0.000151381,0.000151381,0.000151381
51,797.93,0.71076,0.37692,0.94316,0.97331,0.97358,0.9839,0.72994,0.90258,0.40698,1.02313,0.00014847,0.00014847,0.00014847
52,810.43,0.70016,0.37622,0.94396,0.97424,0.97836,0.98025,0.73091,0.89954,0.39185,1.0241,0.000145559,0.000145559,0.000145559
53,827.669,0.69596,0.37088,0.94249,0.97752,0.97711,0.98032,0.7311,0.90487,0.39871,1.02966,0.000142649,0.000142649,0.000142649
54,838.731,0.68269,0.36334,0.9393,0.97094,0.98031,0.9795,0.73358,0.88753,0.38799,1.02706,0.000139738,0.000139738,0.000139738
55,854.797,0.68987,0.36755,0.93906,0.97466,0.98196,0.98169,0.73706,0.88891,0.39376,1.02302,0.000136828,0.000136828,0.000136828
56,869.197,0.6792,0.36217,0.93246,0.97326,0.97926,0.98254,0.73678,0.88828,0.39719,1.02312,0.000133917,0.000133917,0.000133917
57,881.859,0.67851,0.36394,0.93725,0.97375,0.97742,0.98353,0.73525,0.89116,0.39387,1.02243,0.000131006,0.000131006,0.000131006
58,895.299,0.68057,0.36511,0.93513,0.9702,0.97988,0.98089,0.74099,0.878,0.38195,1.01764,0.000128096,0.000128096,0.000128096
59,906.905,0.66797,0.36276,0.92728,0.96894,0.98132,0.97951,0.741,0.86992,0.38319,1.01487,0.000125185,0.000125185,0.000125185
60,920.702,0.68141,0.36131,0.94025,0.97037,0.98099,0.98009,0.73603,0.87929,0.38334,1.01753,0.000122275,0.000122275,0.000122275
61,932.772,0.65278,0.34856,0.92451,0.97311,0.98327,0.9823,0.736,0.87632,0.37889,1.01957,0.000119364,0.000119364,0.000119364
62,944.953,0.65832,0.35027,0.9264,0.97571,0.9846,0.98242,0.73861,0.88237,0.37814,1.02527,0.000116453,0.000116453,0.000116453
63,959.83,0.66966,0.35624,0.92827,0.97666,0.98114,0.97996,0.73577,0.88932,0.3832,1.0265,0.000113543,0.000113543,0.000113543
64,971.775,0.65636,0.35543,0.93036,0.97362,0.98351,0.98078,0.73168,0.8959,0.3853,1.03203,0.000110632,0.000110632,0.000110632
65,987.562,0.64679,0.34745,0.92282,0.97411,0.98098,0.98163,0.73604,0.88826,0.38906,1.02621,0.000107722,0.000107722,0.000107722
66,1000.38,0.6381,0.34584,0.92097,0.97436,0.98267,0.98338,0.73593,0.88675,0.37934,1.02112,0.000104811,0.000104811,0.000104811
67,1017.01,0.63673,0.34259,0.91982,0.97369,0.97783,0.98164,0.73707,0.87994,0.38403,1.02009,0.0001019,0.0001019,0.0001019
68,1028.23,0.63933,0.34378,0.92466,0.97494,0.98002,0.984,0.73418,0.88461,0.38022,1.02583,9.89898e-05,9.89898e-05,9.89898e-05
69,1043.54,0.63411,0.33637,0.91798,0.97563,0.97884,0.98354,0.73934,0.88359,0.38403,1.02519,9.60792e-05,9.60792e-05,9.60792e-05
70,1055.58,0.64363,0.34561,0.91869,0.97288,0.98202,0.98133,0.73543,0.88419,0.38324,1.02126,9.31686e-05,9.31686e-05,9.31686e-05
71,1071.41,0.62737,0.33149,0.91619,0.97407,0.97963,0.98174,0.73572,0.88584,0.38614,1.02486,9.0258e-05,9.0258e-05,9.0258e-05
72,1083.44,0.62103,0.33032,0.9112,0.97552,0.98112,0.9834,0.73921,0.88265,0.38599,1.02455,8.73474e-05,8.73474e-05,8.73474e-05
73,1100.32,0.62573,0.3336,0.91896,0.97473,0.97989,0.9835,0.73436,0.89922,0.39264,1.03066,8.44368e-05,8.44368e-05,8.44368e-05
74,1112.71,0.62181,0.33162,0.91532,0.97752,0.98254,0.98371,0.73211,0.90977,0.38706,1.03432,8.15262e-05,8.15262e-05,8.15262e-05
75,1124.39,0.61688,0.32525,0.91682,0.9772,0.97999,0.98214,0.73215,0.90332,0.37833,1.03415,7.86156e-05,7.86156e-05,7.86156e-05
76,1137.05,0.61651,0.3311,0.91305,0.98117,0.98405,0.98458,0.73565,0.89258,0.37946,1.02952,7.5705e-05,7.5705e-05,7.5705e-05
77,1148.07,0.61417,0.33015,0.91359,0.97924,0.98177,0.98362,0.73557,0.88969,0.38391,1.03121,7.27944e-05,7.27944e-05,7.27944e-05
78,1163.46,0.60638,0.33063,0.91545,0.977,0.98137,0.98435,0.73413,0.89278,0.3841,1.02876,6.98838e-05,6.98838e-05,6.98838e-05
79,1179.23,0.59323,0.32196,0.9063,0.97738,0.9812,0.98468,0.73523,0.89039,0.38441,1.0334,6.69732e-05,6.69732e-05,6.69732e-05
80,1199.23,0.59731,0.32146,0.90796,0.97742,0.98359,0.98389,0.73296,0.89465,0.37814,1.04048,6.40626e-05,6.40626e-05,6.40626e-05
81,1211.76,0.59347,0.31715,0.9068,0.97574,0.9833,0.98373,0.73783,0.88544,0.3758,1.0344,6.1152e-05,6.1152e-05,6.1152e-05
82,1228.39,0.5949,0.31921,0.9052,0.97906,0.98405,0.98331,0.73496,0.88287,0.37369,1.0336,5.82414e-05,5.82414e-05,5.82414e-05
83,1239.24,0.59209,0.32194,0.90588,0.97858,0.98206,0.98389,0.73493,0.88551,0.37813,1.03353,5.53308e-05,5.53308e-05,5.53308e-05
84,1255.26,0.59825,0.32208,0.90769,0.97668,0.9822,0.98352,0.7332,0.89463,0.38255,1.03444,5.24202e-05,5.24202e-05,5.24202e-05
85,1266.57,0.59464,0.31895,0.90523,0.97869,0.97922,0.98385,0.73246,0.90334,0.3897,1.03758,4.95096e-05,4.95096e-05,4.95096e-05
86,1282.76,0.5845,0.30938,0.90249,0.97878,0.97851,0.98412,0.7339,0.90262,0.38741,1.03735,4.6599e-05,4.6599e-05,4.6599e-05
87,1295.05,0.58477,0.31279,0.90267,0.97921,0.97959,0.98443,0.73244,0.90057,0.38704,1.03555,4.36884e-05,4.36884e-05,4.36884e-05
88,1310.23,0.5801,0.31446,0.89929,0.97699,0.97851,0.98404,0.73226,0.89483,0.38304,1.03366,4.07778e-05,4.07778e-05,4.07778e-05
89,1321.41,0.57918,0.31429,0.90611,0.97816,0.97963,0.98463,0.7326,0.89332,0.38131,1.03378,3.78672e-05,3.78672e-05,3.78672e-05
90,1336.82,0.58194,0.31434,0.90608,0.97347,0.98288,0.98432,0.735,0.89331,0.37931,1.03469,3.49566e-05,3.49566e-05,3.49566e-05
91,1358.7,0.49495,0.25796,0.86023,0.97529,0.98105,0.98421,0.73276,0.89335,0.37718,1.03215,3.2046e-05,3.2046e-05,3.2046e-05
92,1371.5,0.48714,0.25365,0.85574,0.97562,0.98032,0.98388,0.73484,0.89517,0.38351,1.03412,2.91354e-05,2.91354e-05,2.91354e-05
93,1383.03,0.47671,0.24875,0.85487,0.97572,0.98087,0.98324,0.73482,0.89121,0.38385,1.03421,2.62248e-05,2.62248e-05,2.62248e-05
94,1393.89,0.47571,0.24947,0.85696,0.97688,0.98091,0.98309,0.73269,0.89372,0.38182,1.03794,2.33142e-05,2.33142e-05,2.33142e-05
95,1407.93,0.46994,0.2446,0.85208,0.97488,0.98168,0.98407,0.73167,0.89445,0.38405,1.04109,2.04036e-05,2.04036e-05,2.04036e-05
96,1421.91,0.4656,0.24309,0.85311,0.97674,0.9816,0.98417,0.73214,0.8905,0.3835,1.03882,1.7493e-05,1.7493e-05,1.7493e-05
97,1436.35,0.45598,0.24081,0.84751,0.97736,0.98047,0.98409,0.7326,0.89186,0.38504,1.03989,1.45824e-05,1.45824e-05,1.45824e-05
98,1452.46,0.45702,0.24123,0.85219,0.97659,0.98148,0.98438,0.73387,0.88941,0.38232,1.03966,1.16718e-05,1.16718e-05,1.16718e-05
99,1468.64,0.45052,0.23864,0.84984,0.97652,0.98159,0.98426,0.73246,0.89151,0.3815,1.04104,8.7612e-06,8.7612e-06,8.7612e-06
100,1479.39,0.44583,0.23653,0.84955,0.97855,0.97894,0.98413,0.73282,0.89342,0.38209,1.04264,5.8506e-06,5.8506e-06,5.8506e-06
