epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1453.18,0.75939,0.38548,0.98104,0.97657,0.98341,0.98679,0.74191,0.88151,0.37191,1.03464,0.000174665,0.000174665,0.000174665
43,1484.62,0.73741,0.37508,0.96839,0.97929,0.9903,0.99053,0.74905,0.8753,0.37078,1.0287,0.000171755,0.000171755,0.000171755
44,1516.6,0.74384,0.36844,0.97369,0.97603,0.98953,0.98871,0.74767,0.87728,0.3657,1.02678,0.000168844,0.000168844,0.000168844
45,1553.52,0.74451,0.37455,0.97086,0.98348,0.99103,0.99023,0.74332,0.89379,0.37436,1.03286,0.000165934,0.000165934,0.000165934
46,1584.53,0.73698,0.36641,0.96961,0.983,0.98549,0.9899,0.74307,0.86387,0.36405,1.02234,0.000163023,0.000163023,0.000163023
47,1614.8,0.74121,0.36465,0.97145,0.98097,0.97921,0.98896,0.75035,0.86482,0.36301,1.02714,0.000160112,0.000160112,0.000160112
48,1647.13,0.729,0.3585,0.96928,0.98224,0.9851,0.98905,0.74549,0.87339,0.36195,1.03488,0.000157202,0.000157202,0.000157202
49,1684.59,0.71366,0.3533,0.96372,0.98259,0.98283,0.98641,0.7448,0.87638,0.3621,1.03841,0.000154291,0.000154291,0.000154291
50,1715.37,0.71721,0.36007,0.96161,0.98009,0.98201,0.98792,0.74637,0.87457,0.36465,1.03394,0.000151381,0.000151381,0.000151381
51,1746.55,0.71857,0.35652,0.95809,0.9758,0.98638,0.9885,0.74559,0.88057,0.36165,1.02721,0.00014847,0.00014847,0.00014847
52,1777.37,0.71191,0.35586,0.95083,0.98568,0.98816,0.98877,0.74091,0.88222,0.36283,1.03327,0.000145559,0.000145559,0.000145559
53,1807.46,0.71184,0.35387,0.95519,0.98318,0.98788,0.98898,0.74629,0.87019,0.36282,1.02985,0.000142649,0.000142649,0.000142649
54,1838.94,0.70901,0.35154,0.95726,0.98008,0.98811,0.98903,0.74709,0.87574,0.36775,1.0284,0.000139738,0.000139738,0.000139738
55,1869.66,0.69356,0.33998,0.95602,0.98279,0.98694,0.98765,0.74516,0.87685,0.35806,1.03168,0.000136828,0.000136828,0.000136828
56,1900.75,0.69175,0.34612,0.95494,0.98447,0.98965,0.98737,0.74388,0.86921,0.35798,1.02904,0.000133917,0.000133917,0.000133917
