epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,1606.59,0.63221,0.31836,0.92275,0.98327,0.97894,0.98379,0.75131,0.86783,0.35025,1.03271,0.000110632,0.000110632,0.000110632
65,1633.1,0.63323,0.31499,0.92077,0.98358,0.97596,0.98449,0.75257,0.8715,0.34265,1.03256,0.000107722,0.000107722,0.000107722
66,1652.54,0.6376,0.31689,0.92059,0.98247,0.97735,0.98478,0.75298,0.86831,0.34711,1.03396,0.000104811,0.000104811,0.000104811
67,1680.02,0.61743,0.30855,0.91879,0.98086,0.97538,0.98306,0.74888,0.87647,0.35899,1.04279,0.0001019,0.0001019,0.0001019
68,1706.9,0.63175,0.31604,0.92157,0.98189,0.97823,0.98278,0.74855,0.86883,0.35184,1.03713,9.89898e-05,9.89898e-05,9.89898e-05
69,1734.84,0.60831,0.30711,0.91447,0.98394,0.97716,0.98215,0.7501,0.86647,0.35382,1.03304,9.60792e-05,9.60792e-05,9.60792e-05
70,1761.04,0.61053,0.30559,0.91195,0.9828,0.97806,0.9835,0.75284,0.86462,0.349,1.03025,9.31686e-05,9.31686e-05,9.31686e-05
71,1781.52,0.61035,0.3059,0.91396,0.97911,0.97978,0.98397,0.75063,0.86847,0.34605,1.0352,9.0258e-05,9.0258e-05,9.0258e-05
72,1804.5,0.61611,0.3119,0.91563,0.9775,0.97821,0.98265,0.74919,0.87531,0.35526,1.0404,8.73474e-05,8.73474e-05,8.73474e-05
73,1831.12,0.61381,0.30612,0.91492,0.98133,0.97363,0.98288,0.74853,0.86844,0.35329,1.04042,8.44368e-05,8.44368e-05,8.44368e-05
74,1858.26,0.59538,0.2959,0.9093,0.98309,0.97574,0.98191,0.75029,0.87051,0.35469,1.04025,8.15262e-05,8.15262e-05,8.15262e-05
75,1884,0.60034,0.30174,0.90984,0.98371,0.97859,0.98156,0.75055,0.86692,0.35491,1.03551,7.86156e-05,7.86156e-05,7.86156e-05
76,1911.63,0.60319,0.30108,0.9075,0.98405,0.97851,0.98306,0.74949,0.86847,0.3432,1.04322,7.5705e-05,7.5705e-05,7.5705e-05
77,1937.01,0.60034,0.29932,0.90881,0.98264,0.97903,0.98267,0.74643,0.87115,0.34168,1.03789,7.27944e-05,7.27944e-05,7.27944e-05
78,1963.46,0.59176,0.29584,0.90198,0.98327,0.97842,0.98106,0.74579,0.87511,0.34429,1.04479,6.98838e-05,6.98838e-05,6.98838e-05
79,1989.08,0.59301,0.29629,0.90904,0.98323,0.97804,0.98154,0.74722,0.8747,0.3453,1.04156,6.69732e-05,6.69732e-05,6.69732e-05
80,2008.88,0.5862,0.29246,0.90535,0.98144,0.97808,0.98171,0.7479,0.87996,0.34774,1.04234,6.40626e-05,6.40626e-05,6.40626e-05
81,2034.37,0.58048,0.29561,0.90332,0.98116,0.97855,0.98376,0.74848,0.87846,0.34215,1.04372,6.1152e-05,6.1152e-05,6.1152e-05
82,2054.97,0.58209,0.2886,0.89981,0.9809,0.97932,0.98252,0.74761,0.88109,0.34786,1.0452,5.82414e-05,5.82414e-05,5.82414e-05
83,2076.29,0.57106,0.28673,0.90073,0.98105,0.97944,0.98312,0.74665,0.87631,0.34699,1.04695,5.53308e-05,5.53308e-05,5.53308e-05
84,2097.06,0.56752,0.28585,0.89663,0.9819,0.9792,0.98202,0.74852,0.87501,0.34541,1.04764,5.24202e-05,5.24202e-05,5.24202e-05
85,2117.44,0.56917,0.28568,0.89871,0.98567,0.9787,0.98399,0.74898,0.87482,0.34088,1.04624,4.95096e-05,4.95096e-05,4.95096e-05
86,2138.75,0.56478,0.28507,0.89772,0.98506,0.97937,0.98346,0.74634,0.88751,0.3454,1.05498,4.6599e-05,4.6599e-05,4.6599e-05
87,2161.06,0.56072,0.27785,0.89023,0.98288,0.97994,0.9832,0.74469,0.882,0.33881,1.0536,4.36884e-05,4.36884e-05,4.36884e-05
88,2181.98,0.55605,0.27983,0.89244,0.98317,0.9782,0.98326,0.74942,0.8798,0.34012,1.05293,4.07778e-05,4.07778e-05,4.07778e-05
89,2203.83,0.54901,0.27585,0.8927,0.98634,0.9779,0.98289,0.74615,0.88192,0.33812,1.05557,3.78672e-05,3.78672e-05,3.78672e-05
90,2225.81,0.54289,0.27584,0.89262,0.9838,0.97918,0.98313,0.74467,0.87989,0.34019,1.05563,3.49566e-05,3.49566e-05,3.49566e-05
91,2249.95,0.48123,0.22788,0.85925,0.9818,0.98015,0.98395,0.74517,0.87589,0.33504,1.05313,3.2046e-05,3.2046e-05,3.2046e-05
92,2271.72,0.48091,0.23025,0.8577,0.98286,0.97955,0.98411,0.74671,0.87905,0.33668,1.05753,2.91354e-05,2.91354e-05,2.91354e-05
93,2292.82,0.45971,0.2209,0.85161,0.98391,0.97983,0.98365,0.748,0.87479,0.33574,1.05559,2.62248e-05,2.62248e-05,2.62248e-05
94,2313.33,0.45997,0.2193,0.85016,0.98343,0.97877,0.98338,0.74732,0.87239,0.33705,1.05582,2.33142e-05,2.33142e-05,2.33142e-05
95,2333.52,0.45343,0.21623,0.84964,0.98276,0.9796,0.98327,0.74751,0.87397,0.33566,1.05766,2.04036e-05,2.04036e-05,2.04036e-05
96,2353.64,0.45318,0.21874,0.84751,0.98328,0.97878,0.98331,0.7471,0.87364,0.33478,1.05822,1.7493e-05,1.7493e-05,1.7493e-05
97,2373.69,0.44816,0.21815,0.85002,0.98414,0.97856,0.98334,0.74746,0.87432,0.33519,1.05822,1.45824e-05,1.45824e-05,1.45824e-05
98,2394.23,0.44072,0.21306,0.84823,0.98314,0.97753,0.98403,0.74956,0.87404,0.33471,1.05886,1.16718e-05,1.16718e-05,1.16718e-05
99,2415.44,0.44051,0.215,0.84268,0.98335,0.97767,0.98435,0.75042,0.87359,0.33453,1.05865,8.7612e-06,8.7612e-06,8.7612e-06
100,2437.11,0.43865,0.21225,0.84288,0.98344,0.97778,0.9842,0.74949,0.87452,0.33504,1.06022,5.8506e-06,5.8506e-06,5.8506e-06
