epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,626.488,0.75133,0.41745,0.97284,0.97072,0.98447,0.98838,0.74796,0.88072,0.41467,1.03303,0.000174665,0.000174665,0.000174665
43,640.845,0.75431,0.40852,0.97343,0.97901,0.9862,0.98965,0.75078,0.87366,0.40525,1.03004,0.000171755,0.000171755,0.000171755
44,656.41,0.73516,0.39803,0.96969,0.98142,0.98317,0.98714,0.74001,0.89269,0.40795,1.04038,0.000168844,0.000168844,0.000168844
45,674.062,0.73067,0.40099,0.96495,0.98078,0.98717,0.98894,0.74134,0.881,0.40798,1.04144,0.000165934,0.000165934,0.000165934
46,689.019,0.73599,0.39734,0.96342,0.97637,0.98881,0.98686,0.74077,0.88802,0.40913,1.03839,0.000163023,0.000163023,0.000163023
47,705.31,0.7342,0.39555,0.9647,0.97067,0.98515,0.98857,0.73834,0.8945,0.40454,1.04202,0.000160112,0.000160112,0.000160112
48,719.048,0.7197,0.38813,0.95854,0.98131,0.98376,0.98794,0.74332,0.87736,0.41257,1.04123,0.000157202,0.000157202,0.000157202
49,730.373,0.71852,0.38815,0.9601,0.98127,0.98548,0.99064,0.75135,0.87805,0.40111,1.0398,0.000154291,0.000154291,0.000154291
50,743.8,0.7044,0.38332,0.94967,0.9815,0.98531,0.99168,0.74696,0.88742,0.39732,1.04539,0.000151381,0.000151381,0.000151381
51,758.664,0.70665,0.38801,0.95608,0.98134,0.98436,0.99003,0.74502,0.87978,0.40332,1.04805,0.00014847,0.00014847,0.00014847
52,769.807,0.7112,0.38643,0.95831,0.97998,0.98269,0.98797,0.74707,0.88147,0.40333,1.04745,0.000145559,0.000145559,0.000145559
53,785.129,0.70232,0.3826,0.9526,0.98177,0.98462,0.98915,0.74405,0.88493,0.39951,1.04377,0.000142649,0.000142649,0.000142649
