epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,773.995,0.86218,0.46528,1.0295,0.9677,0.97187,0.98018,0.73141,0.89757,0.42801,1.03727,0.000238699,0.000238699,0.000238699
21,816.103,0.87052,0.45706,1.02452,0.96597,0.97398,0.98317,0.73509,0.8987,0.41169,1.04166,0.000235788,0.000235788,0.000235788
22,847.317,0.83855,0.45222,1.01888,0.97484,0.97458,0.98006,0.72122,0.92833,0.41923,1.05778,0.000232877,0.000232877,0.000232877
23,887.5,0.86396,0.45133,1.02948,0.97685,0.97388,0.98152,0.73501,0.89339,0.40554,1.03892,0.000229967,0.000229967,0.000229967
24,923.376,0.84588,0.44599,1.01954,0.97746,0.97527,0.97982,0.73552,0.90016,0.39801,1.04043,0.000227056,0.000227056,0.000227056
25,955.553,0.82452,0.43128,1.00872,0.97419,0.97999,0.98407,0.74036,0.88876,0.39465,1.03701,0.000224146,0.000224146,0.000224146
26,1006.45,0.82235,0.42434,1.00588,0.96898,0.97717,0.98429,0.74036,0.89131,0.39918,1.03894,0.000221235,0.000221235,0.000221235
27,1046.43,0.82651,0.41942,1.00885,0.9716,0.98035,0.98513,0.7333,0.9173,0.39292,1.0535,0.000218324,0.000218324,0.000218324
28,1089.89,0.81352,0.42183,0.9972,0.97693,0.97765,0.98314,0.73296,0.90121,0.39534,1.04444,0.000215414,0.000215414,0.000215414
29,1120.61,0.8222,0.42965,1.00732,0.96918,0.97616,0.98346,0.73663,0.88777,0.40022,1.04065,0.000212503,0.000212503,0.000212503
30,1150.56,0.80698,0.41092,1.0025,0.97633,0.97621,0.98413,0.73645,0.89385,0.3942,1.04021,0.000209593,0.000209593,0.000209593
31,1184.87,0.79808,0.40951,0.99482,0.97155,0.96568,0.97972,0.73454,0.89394,0.40819,1.04249,0.000206682,0.000206682,0.000206682
32,1215.41,0.79725,0.41141,0.99145,0.97157,0.97798,0.98395,0.74064,0.87946,0.38717,1.03417,0.000203771,0.000203771,0.000203771
33,1246.34,0.80337,0.40659,0.99692,0.97333,0.97726,0.98288,0.74012,0.88932,0.38882,1.03654,0.000200861,0.000200861,0.000200861
34,1284.57,0.78779,0.4131,0.99239,0.98152,0.97797,0.98434,0.74094,0.88574,0.38245,1.03736,0.00019795,0.00019795,0.00019795
35,1316.65,0.78563,0.40683,0.98912,0.97882,0.98171,0.98401,0.73915,0.88559,0.37508,1.03389,0.00019504,0.00019504,0.00019504
36,1353.78,0.77516,0.38978,0.98642,0.97879,0.97419,0.98309,0.74232,0.88321,0.37747,1.03613,0.000192129,0.000192129,0.000192129
37,1386.33,0.76019,0.38073,0.98042,0.97677,0.97503,0.98439,0.74269,0.87612,0.37827,1.03003,0.000189218,0.000189218,0.000189218
38,1441.84,0.76412,0.384,0.98344,0.98036,0.97592,0.9842,0.73921,0.8831,0.37694,1.03634,0.000186308,0.000186308,0.000186308
39,1473.54,0.77095,0.40109,0.99116,0.98072,0.97534,0.98659,0.74317,0.88286,0.36651,1.03593,0.000183397,0.000183397,0.000183397
40,1519.46,0.78342,0.39307,0.98617,0.97951,0.97793,0.98499,0.74113,0.88641,0.36973,1.03591,0.000180487,0.000180487,0.000180487
41,1550.31,0.76584,0.38734,0.9827,0.97803,0.97471,0.98282,0.73599,0.8923,0.37625,1.04153,0.000177576,0.000177576,0.000177576
42,1581.06,0.74269,0.36731,0.96983,0.97536,0.97983,0.98425,0.74594,0.87767,0.37168,1.03283,0.000174665,0.000174665,0.000174665
43,1619.17,0.74929,0.37529,0.97489,0.98022,0.97102,0.98349,0.74445,0.881,0.36811,1.03953,0.000171755,0.000171755,0.000171755
44,1649.94,0.75771,0.38199,0.97902,0.97828,0.97915,0.98347,0.74163,0.87923,0.37805,1.03695,0.000168844,0.000168844,0.000168844
45,1680.23,0.72885,0.36395,0.96357,0.98125,0.97743,0.9843,0.7405,0.87083,0.36798,1.03877,0.000165934,0.000165934,0.000165934
46,1711.03,0.74542,0.37009,0.97659,0.97954,0.9795,0.98051,0.74205,0.87369,0.37573,1.03295,0.000163023,0.000163023,0.000163023
47,1742,0.73743,0.37862,0.97276,0.97865,0.98081,0.98293,0.74291,0.87495,0.36716,1.03751,0.000160112,0.000160112,0.000160112
48,1773.6,0.72216,0.36056,0.95796,0.97731,0.98251,0.9841,0.74026,0.87858,0.36731,1.03843,0.000157202,0.000157202,0.000157202
49,1804.24,0.72753,0.35758,0.96773,0.97587,0.98282,0.98596,0.74661,0.8714,0.36159,1.03162,0.000154291,0.000154291,0.000154291
50,1838.57,0.71216,0.35239,0.95756,0.97507,0.98039,0.98136,0.74873,0.86652,0.36055,1.03457,0.000151381,0.000151381,0.000151381
51,1894.31,0.71155,0.35121,0.95887,0.97772,0.9773,0.98302,0.74718,0.87307,0.36135,1.03983,0.00014847,0.00014847,0.00014847
52,1925.76,0.70703,0.3527,0.9564,0.97911,0.9806,0.98396,0.74516,0.86376,0.35656,1.03867,0.000145559,0.000145559,0.000145559
53,1956.71,0.71071,0.35152,0.95983,0.97655,0.98015,0.98221,0.74357,0.86779,0.35974,1.03632,0.000142649,0.000142649,0.000142649
54,1993.47,0.70424,0.34988,0.95647,0.98136,0.9755,0.98404,0.7453,0.86774,0.3601,1.04062,0.000139738,0.000139738,0.000139738
55,2024.45,0.6972,0.34849,0.95759,0.97644,0.97739,0.98275,0.74529,0.87467,0.36184,1.04782,0.000136828,0.000136828,0.000136828
56,2055.01,0.70431,0.34799,0.96135,0.97851,0.97833,0.983,0.74276,0.86946,0.35673,1.04514,0.000133917,0.000133917,0.000133917
57,2086.53,0.6917,0.33961,0.95013,0.97938,0.97856,0.98464,0.74815,0.86621,0.35695,1.03642,0.000131006,0.000131006,0.000131006
58,2117.12,0.6826,0.33927,0.94921,0.98141,0.97612,0.98227,0.74063,0.87454,0.35755,1.03995,0.000128096,0.000128096,0.000128096
59,2148.28,0.68866,0.33711,0.95721,0.98056,0.97269,0.9795,0.7431,0.87202,0.35965,1.04263,0.000125185,0.000125185,0.000125185
60,2178.75,0.68384,0.33579,0.94979,0.98161,0.97557,0.98366,0.74904,0.86682,0.35654,1.0385,0.000122275,0.000122275,0.000122275
61,2221.22,0.68661,0.33463,0.95433,0.98262,0.97798,0.98437,0.74729,0.86385,0.3559,1.03195,0.000119364,0.000119364,0.000119364
62,2251.43,0.67664,0.33182,0.94555,0.98189,0.97595,0.98401,0.74736,0.86272,0.34986,1.03468,0.000116453,0.000116453,0.000116453
63,2285.24,0.66853,0.32742,0.94357,0.98594,0.97404,0.98297,0.7439,0.86834,0.35126,1.04115,0.000113543,0.000113543,0.000113543
64,2315.39,0.68535,0.3331,0.95227,0.98313,0.97649,0.98322,0.74185,0.87414,0.35767,1.04406,0.000110632,0.000110632,0.000110632
65,2345.34,0.68184,0.3362,0.94756,0.98497,0.97574,0.98484,0.7477,0.86218,0.34843,1.03943,0.000107722,0.000107722,0.000107722
66,2376.26,0.66059,0.32353,0.94365,0.98348,0.98022,0.98568,0.74916,0.86808,0.34664,1.04245,0.000104811,0.000104811,0.000104811
67,2408.11,0.65723,0.31958,0.94119,0.98248,0.9735,0.9824,0.743,0.87652,0.35087,1.04719,0.0001019,0.0001019,0.0001019
68,2444.98,0.65361,0.3167,0.93701,0.98046,0.97754,0.98275,0.74309,0.8797,0.35109,1.05097,9.89898e-05,9.89898e-05,9.89898e-05
69,2476.17,0.6502,0.32376,0.93704,0.98319,0.97229,0.98494,0.74453,0.87065,0.34764,1.04562,9.60792e-05,9.60792e-05,9.60792e-05
70,2506.5,0.65804,0.32394,0.93663,0.9814,0.97653,0.98492,0.74723,0.86201,0.34347,1.04007,9.31686e-05,9.31686e-05,9.31686e-05
71,2537.24,0.63082,0.30971,0.93184,0.98068,0.97852,0.98437,0.74586,0.86315,0.3449,1.0445,9.0258e-05,9.0258e-05,9.0258e-05
72,2567.95,0.64008,0.3211,0.93655,0.98124,0.97793,0.98516,0.74909,0.86197,0.34565,1.03835,8.73474e-05,8.73474e-05,8.73474e-05
73,2598.21,0.63464,0.3088,0.93108,0.98307,0.9784,0.98464,0.74808,0.86402,0.34812,1.04086,8.44368e-05,8.44368e-05,8.44368e-05
74,2629.55,0.62584,0.30387,0.93107,0.9836,0.98055,0.98529,0.74659,0.86952,0.34201,1.04312,8.15262e-05,8.15262e-05,8.15262e-05
75,2660.05,0.62814,0.31106,0.92973,0.98499,0.9801,0.98529,0.74616,0.86888,0.34117,1.0495,7.86156e-05,7.86156e-05,7.86156e-05
76,2691.94,0.62399,0.30363,0.92323,0.98324,0.97863,0.9835,0.74921,0.86793,0.34136,1.0469,7.5705e-05,7.5705e-05,7.5705e-05
77,2732.37,0.63948,0.30734,0.93594,0.97938,0.98083,0.98312,0.74696,0.8636,0.33701,1.04619,7.27944e-05,7.27944e-05,7.27944e-05
78,2764.63,0.63331,0.3066,0.93177,0.98404,0.97758,0.98396,0.74624,0.8696,0.34027,1.04947,6.98838e-05,6.98838e-05,6.98838e-05
79,2794.93,0.61508,0.29747,0.92941,0.98414,0.97992,0.98363,0.74535,0.87088,0.33882,1.04627,6.69732e-05,6.69732e-05,6.69732e-05
80,2825.77,0.61188,0.30009,0.92246,0.98468,0.97657,0.98209,0.74631,0.86537,0.34105,1.04395,6.40626e-05,6.40626e-05,6.40626e-05
81,2855.91,0.60234,0.2928,0.92062,0.98486,0.97808,0.98304,0.74699,0.86268,0.33821,1.04544,6.1152e-05,6.1152e-05,6.1152e-05
82,2886.85,0.60283,0.29436,0.92024,0.98529,0.97524,0.98247,0.74796,0.86518,0.33763,1.04717,5.82414e-05,5.82414e-05,5.82414e-05
83,2917.65,0.60492,0.29137,0.92058,0.98151,0.97731,0.98202,0.74953,0.86495,0.33381,1.05035,5.53308e-05,5.53308e-05,5.53308e-05
84,2949.22,0.59484,0.28895,0.91571,0.97974,0.98178,0.98371,0.745,0.87109,0.337,1.05317,5.24202e-05,5.24202e-05,5.24202e-05
85,2988.1,0.60102,0.29042,0.92268,0.97656,0.98172,0.98273,0.74898,0.86605,0.33825,1.05051,4.95096e-05,4.95096e-05,4.95096e-05
86,3018.52,0.60645,0.29536,0.92248,0.97699,0.98168,0.98262,0.74842,0.87359,0.33936,1.05769,4.6599e-05,4.6599e-05,4.6599e-05
87,3049.31,0.57981,0.28437,0.915,0.98101,0.98016,0.98311,0.74632,0.8714,0.33741,1.05487,4.36884e-05,4.36884e-05,4.36884e-05
88,3080.5,0.58575,0.28512,0.91629,0.98184,0.98049,0.98354,0.74696,0.87017,0.33684,1.05248,4.07778e-05,4.07778e-05,4.07778e-05
89,3111.16,0.57902,0.27927,0.91,0.98274,0.97819,0.98207,0.74458,0.8665,0.3376,1.05144,3.78672e-05,3.78672e-05,3.78672e-05
90,3142.4,0.58153,0.28216,0.91553,0.98279,0.97912,0.98167,0.74718,0.86806,0.33939,1.05406,3.49566e-05,3.49566e-05,3.49566e-05
91,3174.01,0.51198,0.23315,0.88022,0.98054,0.98014,0.9821,0.746,0.86872,0.33959,1.05525,3.2046e-05,3.2046e-05,3.2046e-05
92,3204.58,0.51191,0.23322,0.87652,0.98336,0.97679,0.9823,0.74723,0.86814,0.33888,1.05304,2.91354e-05,2.91354e-05,2.91354e-05
93,3234.67,0.4972,0.22785,0.87475,0.98333,0.9773,0.98171,0.74517,0.86399,0.33751,1.05112,2.62248e-05,2.62248e-05,2.62248e-05
94,3265,0.49164,0.22534,0.86664,0.98286,0.97674,0.9824,0.74582,0.86403,0.33572,1.05621,2.33142e-05,2.33142e-05,2.33142e-05
95,3295.28,0.49126,0.2247,0.86946,0.98234,0.97738,0.98227,0.74732,0.8686,0.33437,1.06156,2.04036e-05,2.04036e-05,2.04036e-05
96,3325.91,0.48414,0.2224,0.86666,0.98201,0.97809,0.9829,0.74827,0.86487,0.33418,1.05949,1.7493e-05,1.7493e-05,1.7493e-05
97,3356.55,0.48357,0.22369,0.87408,0.98393,0.97699,0.98282,0.74703,0.86538,0.33438,1.05972,1.45824e-05,1.45824e-05,1.45824e-05
98,3386.95,0.47367,0.21981,0.86767,0.98186,0.98009,0.98242,0.74748,0.86575,0.33404,1.05742,1.16718e-05,1.16718e-05,1.16718e-05
99,3417.31,0.48111,0.2226,0.86535,0.98103,0.97927,0.9828,0.74522,0.86755,0.33432,1.0593,8.7612e-06,8.7612e-06,8.7612e-06
100,3448.16,0.46955,0.21693,0.85812,0.98189,0.97876,0.98289,0.74714,0.86493,0.33356,1.05901,5.8506e-06,5.8506e-06,5.8506e-06
