epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,253.269,0.95099,0.81065,1.01566,0.93322,0.90304,0.95349,0.67771,0.98934,0.93925,1.03453,0.000224146,0.000224146,0.000224146
26,261.733,0.93295,0.79097,1.01898,0.93871,0.93719,0.96494,0.69578,0.95976,0.871,1.01914,0.000221235,0.000221235,0.000221235
27,271.041,0.9253,0.76479,1.00996,0.95525,0.95109,0.97463,0.70262,0.96151,0.7924,1.01702,0.000218324,0.000218324,0.000218324
28,280.11,0.91775,0.77822,1.01055,0.94345,0.94036,0.97025,0.7028,0.94714,0.7985,1.01031,0.000215414,0.000215414,0.000215414
29,289.855,0.91603,0.77842,1.00267,0.95213,0.95173,0.97831,0.70428,0.96502,0.77757,1.017,0.000212503,0.000212503,0.000212503
30,300.391,0.90634,0.75383,1.00448,0.95988,0.94993,0.98006,0.70699,0.95976,0.76644,1.02463,0.000209593,0.000209593,0.000209593
31,308.681,0.90287,0.74376,1.0034,0.95461,0.97664,0.98328,0.71484,0.94239,0.73178,1.0069,0.000206682,0.000206682,0.000206682
32,318.328,0.90835,0.7488,1.00046,0.95791,0.94662,0.97644,0.70704,0.95695,0.72874,1.01116,0.000203771,0.000203771,0.000203771
33,326.235,0.88796,0.72881,0.99456,0.95731,0.95196,0.97531,0.70353,0.96554,0.72846,1.0211,0.000200861,0.000200861,0.000200861
34,335.118,0.89818,0.73808,1.00084,0.95716,0.95732,0.97642,0.7079,0.95471,0.72314,1.01673,0.00019795,0.00019795,0.00019795
35,343.356,0.90858,0.73606,1.00797,0.96478,0.95142,0.97564,0.70615,0.95759,0.7044,1.02369,0.00019504,0.00019504,0.00019504
36,352.729,0.89121,0.72165,0.99541,0.95373,0.9535,0.97777,0.70795,0.96255,0.70307,1.02209,0.000192129,0.000192129,0.000192129
37,361.555,0.87357,0.7058,0.99232,0.97337,0.95596,0.98041,0.71663,0.92732,0.69225,1.00946,0.000189218,0.000189218,0.000189218
38,370.279,0.85778,0.70359,0.9902,0.96693,0.96436,0.97972,0.71942,0.92367,0.68617,1.0028,0.000186308,0.000186308,0.000186308
39,378.801,0.88655,0.71351,0.99658,0.96998,0.96508,0.97982,0.7142,0.93271,0.67593,1.01317,0.000183397,0.000183397,0.000183397
40,387.981,0.8726,0.69829,0.99018,0.96532,0.9389,0.9744,0.71275,0.92886,0.70269,1.00808,0.000180487,0.000180487,0.000180487
41,396.685,0.87728,0.70177,0.99378,0.95759,0.95609,0.97677,0.72214,0.9218,0.70486,1.00676,0.000177576,0.000177576,0.000177576
42,407.209,0.86772,0.6905,0.99024,0.9609,0.96881,0.98069,0.72102,0.92621,0.68141,1.0096,0.000174665,0.000174665,0.000174665
43,416.174,0.86764,0.68807,0.99269,0.96612,0.96164,0.9775,0.71233,0.94134,0.67662,1.01812,0.000171755,0.000171755,0.000171755
44,424.641,0.86325,0.68762,0.98948,0.95869,0.96025,0.97794,0.71819,0.93123,0.67776,1.00865,0.000168844,0.000168844,0.000168844
45,433.616,0.85836,0.68205,0.98402,0.96938,0.96097,0.98079,0.72666,0.91002,0.65307,1.00116,0.000165934,0.000165934,0.000165934
46,441.78,0.85239,0.67044,0.98619,0.95733,0.97768,0.98412,0.73387,0.89992,0.64943,0.99043,0.000163023,0.000163023,0.000163023
47,450.852,0.84796,0.66966,0.98337,0.97666,0.97281,0.98339,0.73039,0.90092,0.63939,0.99247,0.000160112,0.000160112,0.000160112
48,459.169,0.85136,0.65848,0.98546,0.96782,0.97489,0.98471,0.7236,0.92263,0.6389,1.00775,0.000157202,0.000157202,0.000157202
49,467.601,0.83314,0.6661,0.98945,0.97577,0.97133,0.98394,0.72004,0.91457,0.64827,1.00557,0.000154291,0.000154291,0.000154291
50,476.7,0.83821,0.66609,0.98358,0.97705,0.97247,0.98373,0.72846,0.90508,0.63505,0.99882,0.000151381,0.000151381,0.000151381
51,485.508,0.84295,0.6486,0.98423,0.97184,0.97399,0.98143,0.72817,0.89614,0.63652,0.99276,0.00014847,0.00014847,0.00014847
52,494.275,0.83414,0.64436,0.98698,0.97272,0.96814,0.98016,0.72426,0.91321,0.64127,0.99875,0.000145559,0.000145559,0.000145559
53,502.632,0.81606,0.63506,0.97327,0.95908,0.97237,0.98067,0.72588,0.91377,0.63844,1.00064,0.000142649,0.000142649,0.000142649
54,511.871,0.83441,0.63805,0.98139,0.96663,0.9652,0.98126,0.70819,0.94741,0.65494,1.01927,0.000139738,0.000139738,0.000139738
55,521.263,0.81752,0.62625,0.97804,0.97846,0.97054,0.98424,0.72505,0.91153,0.6244,1.00745,0.000136828,0.000136828,0.000136828
56,529.368,0.81965,0.63194,0.97625,0.96679,0.96878,0.98155,0.71955,0.92598,0.64721,1.01488,0.000133917,0.000133917,0.000133917
57,538.773,0.8121,0.63253,0.97621,0.97257,0.96718,0.9836,0.72321,0.92161,0.61894,1.01065,0.000131006,0.000131006,0.000131006
58,547.42,0.82428,0.62304,0.97638,0.97821,0.9701,0.98279,0.72726,0.89875,0.61287,1.00426,0.000128096,0.000128096,0.000128096
59,556.383,0.81131,0.6215,0.97606,0.974,0.97594,0.9841,0.7279,0.90261,0.60695,1.00569,0.000125185,0.000125185,0.000125185
60,564.32,0.81454,0.62466,0.98119,0.97471,0.97103,0.9825,0.72996,0.89339,0.60639,0.9998,0.000122275,0.000122275,0.000122275
61,575.178,0.79277,0.60195,0.9716,0.97996,0.96851,0.98334,0.72788,0.89742,0.59896,1.00257,0.000119364,0.000119364,0.000119364
62,583.712,0.80796,0.61358,0.97581,0.97439,0.97433,0.98208,0.72462,0.90481,0.614,0.99939,0.000116453,0.000116453,0.000116453
63,592.348,0.81538,0.61669,0.97411,0.97721,0.97934,0.98426,0.7319,0.89977,0.60474,1.00911,0.000113543,0.000113543,0.000113543
64,601.803,0.80357,0.61175,0.96998,0.98061,0.97539,0.98446,0.73325,0.89706,0.60212,1.00034,0.000110632,0.000110632,0.000110632
65,611.028,0.80409,0.61184,0.97369,0.97464,0.97149,0.98376,0.73189,0.89291,0.60126,1.00236,0.000107722,0.000107722,0.000107722
66,619.694,0.79338,0.60525,0.97244,0.97815,0.97851,0.98471,0.73287,0.89243,0.58475,1.00196,0.000104811,0.000104811,0.000104811
67,627.57,0.79672,0.59518,0.96823,0.9809,0.97441,0.98411,0.73517,0.88749,0.59238,1.00368,0.0001019,0.0001019,0.0001019
68,637.062,0.7985,0.6092,0.97295,0.98051,0.97689,0.98381,0.73615,0.89724,0.58276,1.00556,9.89898e-05,9.89898e-05,9.89898e-05
69,646.44,0.7889,0.59983,0.96816,0.97665,0.97719,0.98257,0.73156,0.88475,0.58157,1.00082,9.60792e-05,9.60792e-05,9.60792e-05
70,655.308,0.7894,0.60847,0.97026,0.98018,0.98114,0.9842,0.72818,0.89275,0.58855,1.00745,9.31686e-05,9.31686e-05,9.31686e-05
71,663.692,0.78537,0.59464,0.97153,0.98099,0.97954,0.98255,0.72971,0.8912,0.58561,1.00089,9.0258e-05,9.0258e-05,9.0258e-05
72,672.985,0.79226,0.59622,0.96791,0.97917,0.9761,0.9828,0.73104,0.89203,0.57966,1.00263,8.73474e-05,8.73474e-05,8.73474e-05
73,682.533,0.78523,0.59119,0.96827,0.97849,0.98397,0.98521,0.73789,0.88291,0.57392,0.99397,8.44368e-05,8.44368e-05,8.44368e-05
74,691.626,0.7748,0.58497,0.96947,0.97978,0.98169,0.98313,0.73829,0.88079,0.57574,0.99828,8.15262e-05,8.15262e-05,8.15262e-05
75,700.987,0.77672,0.58591,0.96666,0.97899,0.98054,0.98274,0.73661,0.8829,0.57252,1.00096,7.86156e-05,7.86156e-05,7.86156e-05
76,709.949,0.7841,0.59054,0.9716,0.97749,0.98076,0.98456,0.73622,0.87993,0.56458,0.99837,7.5705e-05,7.5705e-05,7.5705e-05
77,719.015,0.78174,0.58884,0.96269,0.97847,0.98073,0.98428,0.73732,0.8911,0.57189,1.00178,7.27944e-05,7.27944e-05,7.27944e-05
78,726.924,0.77871,0.57668,0.96564,0.98149,0.9772,0.98435,0.73928,0.88364,0.57189,0.99406,6.98838e-05,6.98838e-05,6.98838e-05
79,736.069,0.76687,0.57475,0.96222,0.97948,0.97744,0.98365,0.73642,0.8884,0.56999,1.00423,6.69732e-05,6.69732e-05,6.69732e-05
80,745.912,0.76932,0.58108,0.96454,0.9811,0.97843,0.98338,0.73926,0.87892,0.56502,1.00357,6.40626e-05,6.40626e-05,6.40626e-05
81,754.333,0.75604,0.55917,0.95219,0.98231,0.97881,0.98438,0.73514,0.8818,0.56312,1.00304,6.1152e-05,6.1152e-05,6.1152e-05
82,762.666,0.77099,0.5704,0.96085,0.97628,0.9792,0.98389,0.73229,0.89022,0.56688,1.00779,5.82414e-05,5.82414e-05,5.82414e-05
83,771.722,0.77602,0.57398,0.96558,0.98042,0.98083,0.98361,0.73421,0.88171,0.56348,1.00314,5.53308e-05,5.53308e-05,5.53308e-05
84,780.564,0.75351,0.56647,0.95591,0.98038,0.97979,0.98272,0.73662,0.87823,0.56445,1.00238,5.24202e-05,5.24202e-05,5.24202e-05
85,789.718,0.76756,0.5713,0.9592,0.97404,0.97892,0.98071,0.73238,0.87927,0.56362,1.00183,4.95096e-05,4.95096e-05,4.95096e-05
86,798.395,0.74584,0.55543,0.94859,0.97635,0.98078,0.98185,0.73605,0.87594,0.56215,0.99767,4.6599e-05,4.6599e-05,4.6599e-05
87,807.587,0.75381,0.5616,0.96014,0.97184,0.97975,0.98043,0.73415,0.87906,0.56384,1.0043,4.36884e-05,4.36884e-05,4.36884e-05
88,816.371,0.76036,0.55904,0.96254,0.97793,0.98127,0.98389,0.74114,0.86723,0.55607,0.99348,4.07778e-05,4.07778e-05,4.07778e-05
89,824.527,0.76546,0.57378,0.965,0.97876,0.98061,0.98439,0.74123,0.86705,0.55595,0.9942,3.78672e-05,3.78672e-05,3.78672e-05
90,833.228,0.74803,0.56105,0.95513,0.97942,0.97948,0.98244,0.73772,0.86905,0.55554,0.99718,3.49566e-05,3.49566e-05,3.49566e-05
91,849.304,0.69699,0.51293,0.93408,0.97684,0.97626,0.9827,0.73121,0.88911,0.57029,1.0018,3.2046e-05,3.2046e-05,3.2046e-05
92,857.82,0.69214,0.49712,0.92503,0.97782,0.97332,0.98248,0.73971,0.87074,0.58897,0.98543,2.91354e-05,2.91354e-05,2.91354e-05
93,867.168,0.68452,0.49773,0.91762,0.98188,0.97166,0.98227,0.73891,0.86883,0.5764,0.99167,2.62248e-05,2.62248e-05,2.62248e-05
94,874.973,0.6841,0.49248,0.92191,0.97644,0.97519,0.98243,0.74074,0.86722,0.56464,0.99352,2.33142e-05,2.33142e-05,2.33142e-05
95,883.608,0.67279,0.48602,0.91998,0.97931,0.97571,0.98405,0.73892,0.86678,0.56107,0.99206,2.04036e-05,2.04036e-05,2.04036e-05
96,891.599,0.67194,0.48572,0.91789,0.98032,0.97694,0.98423,0.7424,0.86405,0.55599,0.9906,1.7493e-05,1.7493e-05,1.7493e-05
97,900.465,0.67278,0.47947,0.91713,0.98094,0.97717,0.98435,0.74045,0.86345,0.55365,0.98971,1.45824e-05,1.45824e-05,1.45824e-05
98,909.78,0.66985,0.47842,0.91627,0.98129,0.97724,0.98438,0.74081,0.86401,0.55195,0.99123,1.16718e-05,1.16718e-05,1.16718e-05
99,917.969,0.67209,0.48137,0.92013,0.97761,0.97497,0.98309,0.74124,0.8638,0.5511,0.99226,8.7612e-06,8.7612e-06,8.7612e-06
100,925.609,0.6668,0.47741,0.91706,0.97588,0.97782,0.98315,0.74156,0.86378,0.54987,0.99287,5.8506e-06,5.8506e-06,5.8506e-06
