epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,363.409,0.83859,0.4957,1.00193,0.96791,0.97133,0.98291,0.72369,0.91609,0.47417,1.03735,0.000232877,0.000232877,0.000232877
23,377.285,0.82437,0.47723,0.99533,0.96326,0.98241,0.98191,0.73228,0.90658,0.46469,1.03354,0.000229967,0.000229967,0.000229967
24,389.669,0.83204,0.47544,1.00331,0.96421,0.98489,0.98425,0.73174,0.92471,0.45629,1.03559,0.000227056,0.000227056,0.000227056
25,408.689,0.82315,0.46505,0.99512,0.97806,0.97217,0.98555,0.73789,0.89951,0.44688,1.02715,0.000224146,0.000224146,0.000224146
26,421.087,0.81154,0.46354,0.99212,0.97401,0.98065,0.98757,0.73822,0.8946,0.43748,1.02197,0.000221235,0.000221235,0.000221235
27,437.344,0.81312,0.45632,0.99228,0.97811,0.98059,0.9867,0.73811,0.89873,0.43909,1.02012,0.000218324,0.000218324,0.000218324
28,457.989,0.81828,0.45769,0.99073,0.97588,0.98316,0.98666,0.73698,0.90486,0.45042,1.03067,0.000215414,0.000215414,0.000215414
29,475.783,0.81713,0.45575,0.98997,0.97065,0.97419,0.98193,0.73127,0.91137,0.44432,1.03012,0.000212503,0.000212503,0.000212503
30,488.345,0.8066,0.44326,0.99248,0.96763,0.98335,0.98328,0.7393,0.89,0.42916,1.01913,0.000209593,0.000209593,0.000209593
31,504.624,0.79256,0.43769,0.98027,0.97397,0.97949,0.9853,0.74285,0.89376,0.42806,1.02505,0.000206682,0.000206682,0.000206682
32,519.796,0.77391,0.43306,0.97832,0.979,0.97773,0.9841,0.73629,0.90322,0.43479,1.02335,0.000203771,0.000203771,0.000203771
33,530.814,0.77838,0.43212,0.97305,0.96249,0.98083,0.98204,0.73399,0.90284,0.43756,1.03118,0.000200861,0.000200861,0.000200861
34,550.799,0.80341,0.44798,0.9825,0.96782,0.97898,0.98406,0.74115,0.88477,0.43734,1.01776,0.00019795,0.00019795,0.00019795
35,562.698,0.77006,0.43446,0.97608,0.97611,0.98032,0.98494,0.74469,0.87687,0.42849,1.01938,0.00019504,0.00019504,0.00019504
36,574.385,0.77894,0.43325,0.97932,0.97296,0.98016,0.98405,0.74348,0.88546,0.41516,1.02145,0.000192129,0.000192129,0.000192129
37,592.897,0.77343,0.42878,0.96838,0.97324,0.97715,0.98039,0.74374,0.89277,0.4207,1.0311,0.000189218,0.000189218,0.000189218
38,606.599,0.76259,0.42065,0.97174,0.97854,0.97962,0.98541,0.74596,0.88295,0.42807,1.02688,0.000186308,0.000186308,0.000186308
39,621.721,0.7725,0.42787,0.98068,0.97651,0.97928,0.98513,0.74578,0.88477,0.42645,1.02739,0.000183397,0.000183397,0.000183397
40,639.489,0.75397,0.41345,0.9697,0.97124,0.97993,0.98395,0.74214,0.89869,0.43363,1.03292,0.000180487,0.000180487,0.000180487
41,655.145,0.74545,0.41732,0.96923,0.97342,0.97687,0.98341,0.74303,0.88187,0.41257,1.02045,0.000177576,0.000177576,0.000177576
42,672.507,0.73585,0.40607,0.95987,0.97122,0.98326,0.98819,0.74326,0.88478,0.41209,1.0301,0.000174665,0.000174665,0.000174665
43,684.27,0.74466,0.40618,0.96578,0.97816,0.98112,0.98788,0.74163,0.89123,0.4142,1.0372,0.000171755,0.000171755,0.000171755
44,700.613,0.74031,0.40336,0.95954,0.97543,0.97819,0.98697,0.73816,0.91096,0.42193,1.04969,0.000168844,0.000168844,0.000168844
45,711.514,0.74367,0.40696,0.96577,0.97415,0.97943,0.986,0.74506,0.88619,0.40807,1.03528,0.000165934,0.000165934,0.000165934
46,727.871,0.72983,0.39849,0.96038,0.97774,0.98089,0.98656,0.74774,0.87337,0.40236,1.02394,0.000163023,0.000163023,0.000163023
47,739.564,0.71527,0.39188,0.9543,0.98117,0.97634,0.9851,0.74322,0.88579,0.40206,1.03106,0.000160112,0.000160112,0.000160112
48,756.098,0.71984,0.39287,0.95649,0.97276,0.98176,0.98516,0.74444,0.89016,0.40222,1.03388,0.000157202,0.000157202,0.000157202
49,769.155,0.71378,0.39237,0.95946,0.9685,0.97761,0.98141,0.74771,0.87911,0.40565,1.03322,0.000154291,0.000154291,0.000154291
50,784.122,0.71608,0.39013,0.95799,0.96689,0.98594,0.98538,0.74488,0.88601,0.40798,1.0316,0.000151381,0.000151381,0.000151381
51,799.587,0.72816,0.39472,0.95881,0.9797,0.97734,0.98513,0.7431,0.88722,0.4103,1.0322,0.00014847,0.00014847,0.00014847
52,816.334,0.71163,0.39106,0.95628,0.97843,0.98171,0.98683,0.74513,0.87923,0.40353,1.0322,0.000145559,0.000145559,0.000145559
53,836.053,0.70002,0.37903,0.95142,0.97993,0.98268,0.98602,0.74733,0.87604,0.39816,1.02782,0.000142649,0.000142649,0.000142649
54,848.806,0.70242,0.38114,0.9474,0.98085,0.976,0.98475,0.74798,0.87913,0.39692,1.0327,0.000139738,0.000139738,0.000139738
55,859.768,0.69982,0.37546,0.9498,0.97442,0.98236,0.98554,0.74615,0.87771,0.40263,1.02848,0.000136828,0.000136828,0.000136828
56,877.655,0.69938,0.37664,0.94876,0.97387,0.97758,0.9837,0.74558,0.86729,0.39909,1.03081,0.000133917,0.000133917,0.000133917
57,891.276,0.6936,0.37058,0.94946,0.97314,0.98242,0.98477,0.74606,0.88537,0.39887,1.03127,0.000131006,0.000131006,0.000131006
58,904.653,0.68962,0.37301,0.94502,0.97757,0.97855,0.98401,0.74628,0.8874,0.39645,1.03619,0.000128096,0.000128096,0.000128096
59,916.816,0.68129,0.36951,0.9393,0.97101,0.97623,0.98401,0.74695,0.88194,0.39923,1.03714,0.000125185,0.000125185,0.000125185
60,931.426,0.68601,0.37417,0.94688,0.97539,0.97445,0.98439,0.74788,0.87621,0.39452,1.03347,0.000122275,0.000122275,0.000122275
61,943.682,0.66843,0.35545,0.93921,0.9715,0.97832,0.98479,0.74645,0.8735,0.39485,1.03521,0.000119364,0.000119364,0.000119364
62,958.894,0.67577,0.36599,0.94179,0.97509,0.9812,0.98555,0.74516,0.87656,0.40124,1.03482,0.000116453,0.000116453,0.000116453
63,972.362,0.67621,0.36749,0.9386,0.97698,0.98276,0.98667,0.74151,0.88736,0.39899,1.03991,0.000113543,0.000113543,0.000113543
64,983.142,0.6711,0.36777,0.94443,0.97448,0.97986,0.98702,0.74321,0.87753,0.39458,1.03369,0.000110632,0.000110632,0.000110632
65,1001.77,0.6598,0.35698,0.93242,0.97734,0.97836,0.98576,0.74532,0.88084,0.38918,1.03674,0.000107722,0.000107722,0.000107722
66,1016.15,0.6557,0.35501,0.93575,0.97421,0.97694,0.98341,0.74434,0.88564,0.3936,1.04161,0.000104811,0.000104811,0.000104811
67,1028.09,0.65573,0.35228,0.93425,0.97859,0.97576,0.98431,0.7462,0.8766,0.39045,1.03941,0.0001019,0.0001019,0.0001019
68,1041.46,0.64966,0.35368,0.93598,0.98217,0.9801,0.98722,0.74585,0.87507,0.38911,1.03905,9.89898e-05,9.89898e-05,9.89898e-05
69,1057.3,0.63345,0.3436,0.92651,0.9784,0.98058,0.9871,0.74654,0.86678,0.38617,1.03759,9.60792e-05,9.60792e-05,9.60792e-05
70,1073.92,0.6576,0.35514,0.93504,0.98036,0.98049,0.98643,0.74674,0.87361,0.39003,1.04138,9.31686e-05,9.31686e-05,9.31686e-05
71,1085.4,0.64877,0.35164,0.93299,0.97683,0.98145,0.98501,0.74796,0.8722,0.39318,1.03315,9.0258e-05,9.0258e-05,9.0258e-05
72,1098.51,0.63803,0.3453,0.92545,0.9717,0.97985,0.98535,0.74571,0.87162,0.39419,1.03644,8.73474e-05,8.73474e-05,8.73474e-05
73,1112.26,0.64147,0.34556,0.93154,0.9749,0.97552,0.98104,0.74508,0.87551,0.38907,1.04106,8.44368e-05,8.44368e-05,8.44368e-05
74,1125.19,0.6343,0.34284,0.92756,0.97882,0.97637,0.98434,0.74649,0.87801,0.3896,1.04186,8.15262e-05,8.15262e-05,8.15262e-05
75,1140.93,0.63121,0.34207,0.93053,0.97468,0.98,0.98415,0.74656,0.87471,0.38916,1.04008,7.86156e-05,7.86156e-05,7.86156e-05
76,1155.73,0.62712,0.34443,0.92535,0.9785,0.97753,0.98484,0.74981,0.86643,0.38816,1.03841,7.5705e-05,7.5705e-05,7.5705e-05
77,1168.37,0.6314,0.34471,0.92786,0.98017,0.97719,0.98459,0.7464,0.86866,0.38512,1.03954,7.27944e-05,7.27944e-05,7.27944e-05
78,1187.21,0.61597,0.33572,0.92304,0.98038,0.9751,0.98434,0.74493,0.86841,0.38667,1.03934,6.98838e-05,6.98838e-05,6.98838e-05
79,1198.56,0.60498,0.33038,0.91488,0.97498,0.98169,0.98338,0.74649,0.86864,0.38704,1.04268,6.69732e-05,6.69732e-05,6.69732e-05
80,1217.27,0.61402,0.3332,0.9222,0.97409,0.9802,0.98218,0.74381,0.87845,0.3915,1.04951,6.40626e-05,6.40626e-05,6.40626e-05
81,1229,0.60955,0.33096,0.91954,0.97886,0.97749,0.98354,0.74344,0.87506,0.38455,1.04331,6.1152e-05,6.1152e-05,6.1152e-05
82,1242.34,0.60545,0.32934,0.91799,0.97826,0.98044,0.98591,0.74488,0.87699,0.38551,1.0462,5.82414e-05,5.82414e-05,5.82414e-05
83,1262.12,0.60636,0.33075,0.91912,0.97783,0.97965,0.98549,0.74358,0.87932,0.38404,1.04916,5.53308e-05,5.53308e-05,5.53308e-05
84,1274.26,0.60514,0.32753,0.91311,0.97427,0.97991,0.98496,0.74786,0.87127,0.38098,1.04551,5.24202e-05,5.24202e-05,5.24202e-05
85,1291.09,0.59774,0.32567,0.91417,0.9753,0.97854,0.98502,0.74573,0.87172,0.38395,1.04682,4.95096e-05,4.95096e-05,4.95096e-05
86,1302.52,0.59422,0.3242,0.91328,0.98017,0.97693,0.98509,0.74803,0.87403,0.38185,1.04815,4.6599e-05,4.6599e-05,4.6599e-05
87,1318.07,0.59749,0.32497,0.91479,0.97855,0.97788,0.9854,0.74893,0.87027,0.37969,1.04744,4.36884e-05,4.36884e-05,4.36884e-05
88,1332.12,0.5931,0.31971,0.91075,0.97954,0.97447,0.9853,0.74883,0.87336,0.38022,1.04807,4.07778e-05,4.07778e-05,4.07778e-05
89,1344.75,0.59698,0.32327,0.91196,0.97948,0.97729,0.98554,0.74526,0.87546,0.3814,1.04966,3.78672e-05,3.78672e-05,3.78672e-05
90,1360.19,0.5951,0.32395,0.91338,0.9817,0.97294,0.98259,0.74561,0.87576,0.38337,1.05195,3.49566e-05,3.49566e-05,3.49566e-05
91,1381.63,0.51003,0.26849,0.87513,0.98126,0.97611,0.98364,0.74309,0.87657,0.37789,1.04853,3.2046e-05,3.2046e-05,3.2046e-05
92,1394.28,0.50109,0.26577,0.87094,0.97939,0.97729,0.98444,0.7473,0.87133,0.37905,1.04986,2.91354e-05,2.91354e-05,2.91354e-05
93,1406.67,0.48953,0.26091,0.86629,0.97969,0.97712,0.98495,0.74683,0.86911,0.38315,1.0495,2.62248e-05,2.62248e-05,2.62248e-05
94,1417.32,0.48456,0.25806,0.86255,0.97897,0.97716,0.98459,0.74768,0.87373,0.3786,1.05272,2.33142e-05,2.33142e-05,2.33142e-05
95,1427.81,0.47895,0.25559,0.86211,0.97914,0.9766,0.98495,0.74616,0.87475,0.37854,1.05451,2.04036e-05,2.04036e-05,2.04036e-05
96,1445.52,0.47301,0.25418,0.86346,0.97993,0.9785,0.98506,0.74824,0.87347,0.38135,1.05349,1.7493e-05,1.7493e-05,1.7493e-05
97,1456.8,0.46768,0.25169,0.85897,0.98042,0.97768,0.9852,0.74635,0.87501,0.3824,1.0543,1.45824e-05,1.45824e-05,1.45824e-05
98,1469.59,0.46221,0.25099,0.85827,0.98077,0.97765,0.98507,0.74679,0.87396,0.38164,1.0551,1.16718e-05,1.16718e-05,1.16718e-05
99,1484.7,0.46421,0.24989,0.86371,0.98114,0.97739,0.98498,0.74472,0.87491,0.38016,1.05643,8.7612e-06,8.7612e-06,8.7612e-06
100,1501.24,0.46005,0.24884,0.85667,0.98093,0.97757,0.98535,0.74661,0.8746,0.38005,1.05589,5.8506e-06,5.8506e-06,5.8506e-06
