epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,812.741,0.71067,0.38927,0.95075,0.98317,0.98666,0.98681,0.7313,0.90787,0.39583,1.05328,0.000145559,0.000145559,0.000145559
53,824.467,0.69358,0.3705,0.94394,0.98051,0.98151,0.98594,0.73298,0.90829,0.38735,1.04782,0.000142649,0.000142649,0.000142649
54,837.229,0.69895,0.37032,0.94358,0.98083,0.98362,0.988,0.73484,0.89413,0.38757,1.04237,0.000139738,0.000139738,0.000139738
55,848.11,0.69435,0.37671,0.94158,0.98492,0.98671,0.98663,0.73645,0.89878,0.391,1.05069,0.000136828,0.000136828,0.000136828
56,859.306,0.68308,0.36613,0.93797,0.98102,0.98343,0.98492,0.73495,0.89997,0.39237,1.05265,0.000133917,0.000133917,0.000133917
57,874.998,0.67882,0.36432,0.93974,0.97289,0.98642,0.98582,0.73575,0.90192,0.3827,1.05238,0.000131006,0.000131006,0.000131006
58,890.861,0.69171,0.37179,0.9429,0.98009,0.98292,0.98562,0.73681,0.89343,0.38262,1.05152,0.000128096,0.000128096,0.000128096
59,909.419,0.68189,0.36735,0.93798,0.98059,0.98473,0.98725,0.74005,0.88956,0.37946,1.04462,0.000125185,0.000125185,0.000125185
60,922.266,0.66845,0.3675,0.9366,0.98442,0.98094,0.98528,0.73522,0.8979,0.37934,1.04707,0.000122275,0.000122275,0.000122275
61,934.87,0.65431,0.34588,0.9282,0.98364,0.98549,0.98565,0.73686,0.89373,0.38154,1.04844,0.000119364,0.000119364,0.000119364
62,951.732,0.67282,0.35886,0.93526,0.98617,0.98763,0.98749,0.73295,0.89937,0.37801,1.05134,0.000116453,0.000116453,0.000116453
63,962.486,0.67395,0.35779,0.93224,0.98294,0.98216,0.9844,0.73197,0.90808,0.38415,1.05441,0.000113543,0.000113543,0.000113543
64,978.064,0.66015,0.35835,0.93906,0.98468,0.98338,0.98698,0.73515,0.8995,0.38144,1.05311,0.000110632,0.000110632,0.000110632
65,993.468,0.6442,0.34926,0.92881,0.98662,0.98359,0.98748,0.73734,0.89295,0.37934,1.04933,0.000107722,0.000107722,0.000107722
66,1005.95,0.64675,0.35134,0.92679,0.98145,0.98277,0.98403,0.73216,0.90055,0.37786,1.05164,0.000104811,0.000104811,0.000104811
67,1019.02,0.65286,0.34614,0.92864,0.98444,0.98602,0.98409,0.73348,0.90537,0.37951,1.05835,0.0001019,0.0001019,0.0001019
68,1031.08,0.64268,0.34874,0.92984,0.98068,0.98421,0.98345,0.73474,0.90364,0.37624,1.05007,9.89898e-05,9.89898e-05,9.89898e-05
69,1047.46,0.6314,0.3385,0.92027,0.98502,0.98608,0.98677,0.73382,0.91184,0.3812,1.05252,9.60792e-05,9.60792e-05,9.60792e-05
70,1058.59,0.64758,0.34779,0.92662,0.98513,0.98496,0.98627,0.73521,0.89874,0.37692,1.04884,9.31686e-05,9.31686e-05,9.31686e-05
71,1074.99,0.63794,0.34528,0.9253,0.98615,0.98728,0.98755,0.73676,0.89461,0.37159,1.04889,9.0258e-05,9.0258e-05,9.0258e-05
72,1086.37,0.61878,0.33523,0.91269,0.98456,0.98292,0.98243,0.73586,0.89314,0.3703,1.04872,8.73474e-05,8.73474e-05,8.73474e-05
73,1098.35,0.62,0.34039,0.9199,0.97828,0.98299,0.98318,0.73832,0.89575,0.36551,1.04625,8.44368e-05,8.44368e-05,8.44368e-05
74,1114.33,0.6298,0.34318,0.92738,0.98257,0.98266,0.98554,0.73963,0.89212,0.3719,1.05077,8.15262e-05,8.15262e-05,8.15262e-05
75,1125.45,0.63275,0.33598,0.92732,0.9804,0.98573,0.98527,0.73643,0.89681,0.36766,1.05561,7.86156e-05,7.86156e-05,7.86156e-05
76,1142.09,0.62389,0.33721,0.92288,0.98391,0.9851,0.98467,0.73762,0.89804,0.36889,1.05567,7.5705e-05,7.5705e-05,7.5705e-05
77,1154.38,0.61636,0.33464,0.92027,0.98551,0.9858,0.98449,0.73515,0.90042,0.36767,1.05708,7.27944e-05,7.27944e-05,7.27944e-05
78,1165.77,0.60634,0.32968,0.91803,0.98613,0.98639,0.98411,0.7373,0.89377,0.36371,1.05457,6.98838e-05,6.98838e-05,6.98838e-05
79,1179.83,0.59951,0.32762,0.91439,0.98525,0.98807,0.98451,0.73889,0.89356,0.36327,1.05733,6.69732e-05,6.69732e-05,6.69732e-05
80,1191.55,0.5966,0.3242,0.911,0.98395,0.98507,0.98386,0.73901,0.89095,0.36526,1.05442,6.40626e-05,6.40626e-05,6.40626e-05
81,1204.08,0.58705,0.3179,0.9062,0.98564,0.98682,0.98618,0.73954,0.89428,0.36483,1.05544,6.1152e-05,6.1152e-05,6.1152e-05
82,1218.58,0.59232,0.32392,0.91175,0.98709,0.98715,0.98662,0.73979,0.88989,0.36476,1.0551,5.82414e-05,5.82414e-05,5.82414e-05
83,1229.5,0.60716,0.32835,0.91785,0.9859,0.98597,0.98467,0.73838,0.893,0.36646,1.05593,5.53308e-05,5.53308e-05,5.53308e-05
84,1244.96,0.59397,0.3221,0.90778,0.98524,0.98881,0.98814,0.7399,0.89232,0.36479,1.05511,5.24202e-05,5.24202e-05,5.24202e-05
85,1256.64,0.5942,0.32125,0.91016,0.98325,0.98679,0.98538,0.73973,0.89529,0.36313,1.05515,4.95096e-05,4.95096e-05,4.95096e-05
86,1269.36,0.58709,0.31737,0.90841,0.98465,0.98932,0.9867,0.73956,0.8975,0.36258,1.0558,4.6599e-05,4.6599e-05,4.6599e-05
87,1283.03,0.59149,0.32317,0.90749,0.98587,0.98798,0.98686,0.7361,0.8964,0.36526,1.05783,4.36884e-05,4.36884e-05,4.36884e-05
88,1294.15,0.57904,0.31457,0.90289,0.98464,0.98816,0.98662,0.73598,0.89476,0.36441,1.05621,4.07778e-05,4.07778e-05,4.07778e-05
89,1310.38,0.58549,0.31845,0.90781,0.98293,0.98757,0.98409,0.73788,0.89682,0.36651,1.05807,3.78672e-05,3.78672e-05,3.78672e-05
90,1321.85,0.58754,0.32039,0.90757,0.98333,0.9877,0.98399,0.73737,0.89596,0.36556,1.05805,3.49566e-05,3.49566e-05,3.49566e-05
91,1343.74,0.49486,0.26141,0.86471,0.98375,0.98671,0.98359,0.73609,0.89714,0.36436,1.05873,3.2046e-05,3.2046e-05,3.2046e-05
92,1356.21,0.49133,0.2609,0.86176,0.98249,0.98744,0.98366,0.73891,0.89177,0.36347,1.05862,2.91354e-05,2.91354e-05,2.91354e-05
93,1367.4,0.481,0.25426,0.85972,0.98421,0.9876,0.98366,0.73729,0.89039,0.36472,1.05793,2.62248e-05,2.62248e-05,2.62248e-05
94,1378.35,0.47442,0.25222,0.8594,0.98516,0.9871,0.98371,0.73923,0.89132,0.36483,1.05884,2.33142e-05,2.33142e-05,2.33142e-05
95,1392.24,0.46902,0.24989,0.8559,0.98479,0.98673,0.98386,0.74024,0.89511,0.36663,1.06243,2.04036e-05,2.04036e-05,2.04036e-05
96,1406.03,0.46467,0.24904,0.85798,0.98665,0.98775,0.98647,0.73969,0.89308,0.36553,1.06187,1.7493e-05,1.7493e-05,1.7493e-05
97,1421.68,0.45923,0.24759,0.85444,0.98697,0.98783,0.98661,0.74078,0.89374,0.36611,1.06307,1.45824e-05,1.45824e-05,1.45824e-05
98,1437.67,0.453,0.24409,0.85401,0.98636,0.98742,0.9865,0.73981,0.89246,0.3668,1.06357,1.16718e-05,1.16718e-05,1.16718e-05
99,1448.91,0.4567,0.24452,0.85864,0.98575,0.98736,0.98623,0.73883,0.89208,0.36624,1.06347,8.7612e-06,8.7612e-06,8.7612e-06
100,1461.95,0.44686,0.24261,0.85133,0.98624,0.98744,0.9863,0.73863,0.8928,0.36508,1.0632,5.8506e-06,5.8506e-06,5.8506e-06
