epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,577.816,0.81894,0.43527,1.00113,0.97371,0.97543,0.98457,0.72994,0.91205,0.40458,1.03939,0.000229967,0.000229967,0.000229967
24,602.728,0.80164,0.43014,0.98871,0.96331,0.97594,0.9808,0.72653,0.92441,0.41012,1.04536,0.000227056,0.000227056,0.000227056
25,624.095,0.80425,0.42842,0.99856,0.97662,0.9765,0.98301,0.72714,0.91925,0.42235,1.03812,0.000224146,0.000224146,0.000224146
26,644.398,0.82097,0.43465,1.00737,0.96812,0.97553,0.97614,0.72206,0.92259,0.40709,1.04075,0.000221235,0.000221235,0.000221235
27,665.259,0.80558,0.42656,0.99354,0.96624,0.98275,0.98361,0.74503,0.87412,0.38465,1.0245,0.000218324,0.000218324,0.000218324
28,686.196,0.7898,0.41599,0.98472,0.97493,0.97993,0.98229,0.7397,0.88569,0.38264,1.02923,0.000215414,0.000215414,0.000215414
29,712.804,0.77806,0.40565,0.98332,0.97411,0.97975,0.98514,0.73291,0.89995,0.39312,1.04029,0.000212503,0.000212503,0.000212503
30,734.12,0.79002,0.4123,0.98992,0.96918,0.98185,0.98615,0.73498,0.90812,0.38866,1.0404,0.000209593,0.000209593,0.000209593
31,754.496,0.77501,0.40433,0.98572,0.97659,0.97914,0.98526,0.73048,0.90889,0.39532,1.04131,0.000206682,0.000206682,0.000206682
32,774.636,0.77301,0.40572,0.98135,0.97084,0.98426,0.98478,0.73672,0.89554,0.38567,1.04021,0.000203771,0.000203771,0.000203771
33,795.863,0.7664,0.39561,0.97689,0.9736,0.97973,0.98472,0.73646,0.91105,0.38161,1.03948,0.000200861,0.000200861,0.000200861
34,818.103,0.79326,0.41393,0.99063,0.97321,0.98243,0.98409,0.73929,0.88096,0.37534,1.02792,0.00019795,0.00019795,0.00019795
35,838.721,0.7567,0.39128,0.97443,0.97191,0.98448,0.98158,0.73421,0.90623,0.38231,1.0438,0.00019504,0.00019504,0.00019504
36,859.736,0.76037,0.39478,0.9751,0.96258,0.9788,0.97945,0.73541,0.90326,0.38164,1.04855,0.000192129,0.000192129,0.000192129
37,881.691,0.76481,0.39495,0.98329,0.96785,0.98115,0.98089,0.7388,0.90162,0.38387,1.04117,0.000189218,0.000189218,0.000189218
38,902.739,0.74913,0.38682,0.97366,0.97152,0.97576,0.98175,0.73625,0.89863,0.37872,1.04645,0.000186308,0.000186308,0.000186308
39,923.249,0.73836,0.38465,0.96706,0.9775,0.98289,0.98333,0.73507,0.908,0.37582,1.04176,0.000183397,0.000183397,0.000183397
40,943.548,0.73664,0.38651,0.96767,0.96706,0.98534,0.98419,0.73989,0.90774,0.37017,1.04493,0.000180487,0.000180487,0.000180487
41,963.869,0.73765,0.37928,0.96654,0.97354,0.98495,0.9828,0.73586,0.91271,0.3738,1.04724,0.000177576,0.000177576,0.000177576
42,984.364,0.73169,0.37779,0.96761,0.97442,0.98208,0.97908,0.73854,0.89402,0.3739,1.0416,0.000174665,0.000174665,0.000174665
43,1004.64,0.72177,0.36926,0.9601,0.97236,0.98064,0.9798,0.73958,0.89862,0.37701,1.04199,0.000171755,0.000171755,0.000171755
44,1025.09,0.72061,0.37292,0.95923,0.97639,0.98061,0.98212,0.74227,0.89482,0.37093,1.04411,0.000168844,0.000168844,0.000168844
45,1045.77,0.72162,0.37133,0.95896,0.97109,0.98315,0.98006,0.74357,0.89875,0.37416,1.0468,0.000165934,0.000165934,0.000165934
46,1067.19,0.71615,0.36584,0.9602,0.97201,0.98153,0.98054,0.73766,0.8983,0.37266,1.04615,0.000163023,0.000163023,0.000163023
47,1088.82,0.70615,0.35553,0.94911,0.9698,0.98208,0.97722,0.73924,0.89568,0.36981,1.046,0.000160112,0.000160112,0.000160112
48,1109.69,0.70157,0.3527,0.94981,0.97687,0.98135,0.98234,0.74354,0.89274,0.37266,1.04879,0.000157202,0.000157202,0.000157202
49,1131.14,0.71962,0.35955,0.95668,0.97537,0.98154,0.9806,0.74149,0.8909,0.36518,1.04767,0.000154291,0.000154291,0.000154291
50,1152.53,0.68866,0.34931,0.95034,0.97201,0.9815,0.98145,0.73995,0.89152,0.36635,1.04432,0.000151381,0.000151381,0.000151381
51,1173.14,0.6988,0.35461,0.95157,0.97527,0.97982,0.98042,0.73627,0.9035,0.37831,1.05186,0.00014847,0.00014847,0.00014847
52,1193.59,0.69357,0.35846,0.94805,0.96894,0.97787,0.98062,0.73884,0.89355,0.36882,1.04912,0.000145559,0.000145559,0.000145559
53,1215.11,0.68206,0.34772,0.94273,0.97333,0.97993,0.98186,0.74059,0.89277,0.36585,1.04824,0.000142649,0.000142649,0.000142649
54,1236.27,0.68239,0.34354,0.94268,0.97409,0.98444,0.98306,0.74292,0.89685,0.36316,1.05586,0.000139738,0.000139738,0.000139738
55,1256.89,0.67459,0.34388,0.94285,0.97744,0.9842,0.98233,0.74041,0.88749,0.3627,1.04615,0.000136828,0.000136828,0.000136828
56,1277.86,0.675,0.33901,0.94233,0.97424,0.98523,0.98,0.74419,0.8956,0.36339,1.05334,0.000133917,0.000133917,0.000133917
57,1298.12,0.67316,0.3461,0.94127,0.97392,0.97861,0.98065,0.74028,0.8968,0.36783,1.05672,0.000131006,0.000131006,0.000131006
58,1319.46,0.65964,0.33978,0.93361,0.97008,0.97917,0.97753,0.73491,0.9021,0.36432,1.05448,0.000128096,0.000128096,0.000128096
59,1340.88,0.65173,0.33376,0.93446,0.9745,0.97687,0.97867,0.73597,0.90164,0.36489,1.05635,0.000125185,0.000125185,0.000125185
60,1361.54,0.65834,0.3327,0.93634,0.97604,0.97878,0.98168,0.73929,0.90816,0.36847,1.05911,0.000122275,0.000122275,0.000122275
61,1383.05,0.64764,0.32585,0.93026,0.96811,0.98086,0.98172,0.73928,0.88948,0.36238,1.04812,0.000119364,0.000119364,0.000119364
62,1404.5,0.64642,0.32324,0.93417,0.97467,0.98143,0.98057,0.73876,0.88815,0.35314,1.04874,0.000116453,0.000116453,0.000116453
63,1424.94,0.6349,0.32493,0.92714,0.97441,0.98154,0.98109,0.74018,0.883,0.35622,1.04985,0.000113543,0.000113543,0.000113543
64,1445.35,0.64335,0.32109,0.93124,0.97195,0.97836,0.97937,0.74234,0.87819,0.35978,1.04463,0.000110632,0.000110632,0.000110632
65,1465.64,0.62737,0.3185,0.92384,0.97498,0.98046,0.9776,0.73889,0.88573,0.35396,1.04703,0.000107722,0.000107722,0.000107722
66,1485.64,0.63363,0.31729,0.9251,0.97147,0.98124,0.97838,0.73843,0.8724,0.35239,1.04543,0.000104811,0.000104811,0.000104811
67,1505.97,0.6393,0.31845,0.92793,0.97474,0.97968,0.97866,0.73893,0.88439,0.35335,1.04943,0.0001019,0.0001019,0.0001019
68,1527.43,0.6258,0.31277,0.92224,0.97601,0.98171,0.98071,0.7424,0.88508,0.34928,1.0501,9.89898e-05,9.89898e-05,9.89898e-05
69,1549.03,0.62654,0.3167,0.92261,0.97302,0.98052,0.98152,0.74429,0.87485,0.34704,1.04931,9.60792e-05,9.60792e-05,9.60792e-05
70,1569.4,0.62391,0.31329,0.92111,0.97485,0.97724,0.97819,0.73817,0.88509,0.35269,1.05395,9.31686e-05,9.31686e-05,9.31686e-05
71,1589.75,0.61387,0.306,0.92235,0.97683,0.98113,0.9797,0.73737,0.9049,0.35777,1.06064,9.0258e-05,9.0258e-05,9.0258e-05
72,1610.03,0.61029,0.31301,0.91863,0.97711,0.98264,0.98101,0.73794,0.89443,0.34694,1.05761,8.73474e-05,8.73474e-05,8.73474e-05
73,1631.27,0.60474,0.30625,0.91785,0.97813,0.98403,0.9794,0.73916,0.89251,0.34952,1.05675,8.44368e-05,8.44368e-05,8.44368e-05
74,1653.23,0.60263,0.30468,0.91747,0.97406,0.98401,0.97928,0.73751,0.88994,0.35172,1.05473,8.15262e-05,8.15262e-05,8.15262e-05
75,1674.2,0.60792,0.31258,0.91978,0.9775,0.9843,0.9793,0.73951,0.88289,0.34517,1.05077,7.86156e-05,7.86156e-05,7.86156e-05
76,1695.73,0.58751,0.29691,0.90503,0.97697,0.97985,0.98024,0.74297,0.88774,0.34669,1.05529,7.5705e-05,7.5705e-05,7.5705e-05
77,1716.82,0.5852,0.30422,0.90893,0.97298,0.9835,0.98018,0.74138,0.88527,0.35403,1.05809,7.27944e-05,7.27944e-05,7.27944e-05
78,1737.61,0.57537,0.2969,0.91125,0.97277,0.98173,0.97804,0.74236,0.88203,0.35015,1.05881,6.98838e-05,6.98838e-05,6.98838e-05
79,1757.89,0.57942,0.29272,0.90648,0.97599,0.98337,0.97851,0.74054,0.88267,0.34669,1.05589,6.69732e-05,6.69732e-05,6.69732e-05
80,1779.17,0.56477,0.28958,0.90046,0.97633,0.98246,0.97824,0.73737,0.89455,0.34985,1.06539,6.40626e-05,6.40626e-05,6.40626e-05
81,1800.84,0.57637,0.29125,0.90747,0.9775,0.98164,0.97726,0.74006,0.89679,0.34614,1.06442,6.1152e-05,6.1152e-05,6.1152e-05
82,1821.74,0.57562,0.29324,0.90438,0.97601,0.98226,0.97782,0.74014,0.89445,0.35134,1.06297,5.82414e-05,5.82414e-05,5.82414e-05
83,1842.22,0.56219,0.28938,0.90179,0.97416,0.98132,0.97646,0.73719,0.89168,0.34712,1.06273,5.53308e-05,5.53308e-05,5.53308e-05
84,1863.01,0.57339,0.29497,0.90735,0.97488,0.98042,0.97958,0.73827,0.88914,0.34386,1.06399,5.24202e-05,5.24202e-05,5.24202e-05
85,1883.5,0.55693,0.28184,0.9021,0.9729,0.98321,0.97888,0.73757,0.89677,0.34447,1.06639,4.95096e-05,4.95096e-05,4.95096e-05
86,1905.08,0.55748,0.28249,0.90097,0.97532,0.98413,0.97819,0.73954,0.89626,0.34715,1.06623,4.6599e-05,4.6599e-05,4.6599e-05
87,1926.74,0.54639,0.27653,0.89732,0.97583,0.98359,0.97877,0.74007,0.89782,0.34429,1.06473,4.36884e-05,4.36884e-05,4.36884e-05
88,1947.74,0.55437,0.28349,0.89784,0.97404,0.98165,0.97782,0.73765,0.89795,0.34522,1.06856,4.07778e-05,4.07778e-05,4.07778e-05
89,1968.07,0.55009,0.28031,0.89934,0.97315,0.98122,0.97828,0.73899,0.89581,0.34478,1.06799,3.78672e-05,3.78672e-05,3.78672e-05
90,1988.5,0.55467,0.28293,0.899,0.97807,0.97879,0.97798,0.73772,0.89637,0.3481,1.0693,3.49566e-05,3.49566e-05,3.49566e-05
91,2012.92,0.47686,0.22971,0.86101,0.97777,0.98022,0.97814,0.7367,0.88946,0.34329,1.0661,3.2046e-05,3.2046e-05,3.2046e-05
92,2034.5,0.47065,0.22796,0.85701,0.9785,0.98064,0.9774,0.739,0.88816,0.34134,1.0658,2.91354e-05,2.91354e-05,2.91354e-05
93,2055.35,0.46252,0.22247,0.8543,0.97834,0.98067,0.97716,0.73779,0.8861,0.34513,1.06777,2.62248e-05,2.62248e-05,2.62248e-05
94,2075.79,0.45637,0.2223,0.85492,0.9794,0.98082,0.97509,0.7343,0.89104,0.34567,1.07205,2.33142e-05,2.33142e-05,2.33142e-05
95,2096.03,0.458,0.22149,0.85346,0.9766,0.98092,0.97542,0.73453,0.88963,0.34664,1.07223,2.04036e-05,2.04036e-05,2.04036e-05
96,2116.28,0.45197,0.21829,0.85414,0.97896,0.97994,0.97642,0.73732,0.89058,0.34561,1.07364,1.7493e-05,1.7493e-05,1.7493e-05
97,2136.71,0.44392,0.21716,0.85217,0.97904,0.97977,0.97667,0.73763,0.8895,0.34398,1.07412,1.45824e-05,1.45824e-05,1.45824e-05
98,2157.12,0.43769,0.21352,0.85077,0.97881,0.98043,0.97518,0.73564,0.89052,0.34553,1.07399,1.16718e-05,1.16718e-05,1.16718e-05
99,2177.36,0.43673,0.21358,0.84673,0.97895,0.9797,0.97514,0.73677,0.89178,0.34429,1.07486,8.7612e-06,8.7612e-06,8.7612e-06
100,2197.83,0.43532,0.2116,0.84959,0.97782,0.97928,0.97517,0.73604,0.89281,0.34272,1.07602,5.8506e-06,5.8506e-06,5.8506e-06
