epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,356.239,0.88727,0.71419,0.98945,0.94998,0.96071,0.97022,0.6993,0.92866,0.70921,1.00243,0.000192129,0.000192129,0.000192129
37,364.724,0.88142,0.70885,0.9863,0.95279,0.96483,0.97714,0.71195,0.91704,0.68803,0.98974,0.000189218,0.000189218,0.000189218
38,373.551,0.86868,0.69668,0.98563,0.95834,0.94917,0.97485,0.71572,0.91058,0.69955,0.99759,0.000186308,0.000186308,0.000186308
39,383.889,0.88092,0.7117,0.9932,0.94166,0.96294,0.97027,0.69677,0.94909,0.71425,1.01065,0.000183397,0.000183397,0.000183397
40,392.8,0.86755,0.69441,0.97893,0.95747,0.94773,0.96948,0.69554,0.96289,0.73692,1.01183,0.000180487,0.000180487,0.000180487
41,401.699,0.87685,0.69726,0.98861,0.94379,0.95208,0.96717,0.69592,0.9603,0.71762,1.00871,0.000177576,0.000177576,0.000177576
42,410.916,0.87495,0.68275,0.98665,0.94913,0.96322,0.97664,0.71037,0.91737,0.67865,0.99889,0.000174665,0.000174665,0.000174665
43,420.222,0.86927,0.6749,0.98649,0.96075,0.96211,0.97797,0.71226,0.91118,0.66487,1.00102,0.000171755,0.000171755,0.000171755
44,428.887,0.85404,0.6721,0.97932,0.9639,0.95915,0.97561,0.71731,0.91428,0.66579,0.9901,0.000168844,0.000168844,0.000168844
45,438.21,0.85665,0.6713,0.97857,0.96536,0.95268,0.9767,0.71621,0.91135,0.65984,1.00046,0.000165934,0.000165934,0.000165934
46,447.596,0.85597,0.66438,0.98611,0.96231,0.95453,0.97765,0.71397,0.91405,0.66267,1.00142,0.000163023,0.000163023,0.000163023
47,456.395,0.84226,0.66002,0.97659,0.96184,0.95684,0.97802,0.71937,0.89981,0.66255,1.00344,0.000160112,0.000160112,0.000160112
48,464.696,0.84718,0.65335,0.97381,0.96531,0.95162,0.97721,0.71676,0.90885,0.67446,0.99831,0.000157202,0.000157202,0.000157202
49,474.398,0.82703,0.65001,0.97281,0.94777,0.95627,0.96596,0.70993,0.91197,0.69417,1.00338,0.000154291,0.000154291,0.000154291
50,483.22,0.83819,0.65138,0.97702,0.94824,0.97053,0.97522,0.72097,0.90233,0.66003,0.99408,0.000151381,0.000151381,0.000151381
51,493.432,0.83734,0.6458,0.97339,0.96118,0.97207,0.97772,0.71695,0.90085,0.64207,0.99448,0.00014847,0.00014847,0.00014847
52,502.46,0.82936,0.64387,0.97621,0.96678,0.95748,0.97682,0.71218,0.90509,0.64735,0.99574,0.000145559,0.000145559,0.000145559
53,510.83,0.82705,0.63595,0.97187,0.96084,0.95867,0.9785,0.71806,0.89802,0.63928,0.99544,0.000142649,0.000142649,0.000142649
54,521.48,0.83608,0.64259,0.98159,0.95446,0.96387,0.97412,0.71262,0.914,0.63954,1.00569,0.000139738,0.000139738,0.000139738
55,530.426,0.81072,0.63053,0.96732,0.96636,0.96547,0.9795,0.71855,0.90908,0.63571,1.00299,0.000136828,0.000136828,0.000136828
56,539.665,0.82341,0.63138,0.97323,0.96795,0.96563,0.97831,0.71849,0.89761,0.63376,0.99488,0.000133917,0.000133917,0.000133917
57,548.765,0.82313,0.63087,0.97655,0.96275,0.96825,0.97816,0.71822,0.90504,0.63377,1.00142,0.000131006,0.000131006,0.000131006
58,556.916,0.81431,0.63058,0.97121,0.95634,0.97304,0.97813,0.7204,0.89819,0.62652,1.00186,0.000128096,0.000128096,0.000128096
59,566.144,0.80595,0.61771,0.96917,0.96399,0.96929,0.97844,0.71794,0.90018,0.61972,1.00495,0.000125185,0.000125185,0.000125185
60,574.528,0.80797,0.62588,0.97157,0.9663,0.97034,0.97732,0.71889,0.90257,0.6244,1.00387,0.000122275,0.000122275,0.000122275
61,583.395,0.79706,0.60626,0.96775,0.96646,0.96844,0.98091,0.71704,0.90274,0.62031,1.00926,0.000119364,0.000119364,0.000119364
62,592.23,0.79748,0.61281,0.97082,0.97128,0.97096,0.98199,0.71832,0.92398,0.62245,1.01382,0.000116453,0.000116453,0.000116453
63,601.08,0.80798,0.61916,0.96977,0.96929,0.97099,0.98147,0.72283,0.89649,0.61394,1.00294,0.000113543,0.000113543,0.000113543
64,610.257,0.7956,0.60939,0.971,0.96518,0.97246,0.98129,0.72311,0.89947,0.61424,1.00505,0.000110632,0.000110632,0.000110632
65,619.36,0.80608,0.60953,0.97105,0.96756,0.96737,0.98113,0.72234,0.89902,0.60947,1.00539,0.000107722,0.000107722,0.000107722
66,627.227,0.79041,0.60073,0.96431,0.963,0.97103,0.98098,0.7222,0.90346,0.61069,1.00275,0.000104811,0.000104811,0.000104811
67,636.615,0.78354,0.59032,0.9584,0.96039,0.96769,0.97999,0.72524,0.89404,0.61351,0.99874,0.0001019,0.0001019,0.0001019
68,645.236,0.79468,0.61278,0.96705,0.96574,0.97357,0.97885,0.72345,0.89161,0.60032,0.99961,9.89898e-05,9.89898e-05,9.89898e-05
69,655.216,0.78821,0.59517,0.96448,0.96937,0.97011,0.9781,0.7227,0.89597,0.60152,0.9956,9.60792e-05,9.60792e-05,9.60792e-05
70,663.018,0.80367,0.61454,0.97241,0.96341,0.9741,0.97964,0.72134,0.89604,0.59822,1.00355,9.31686e-05,9.31686e-05,9.31686e-05
71,672.173,0.78669,0.59088,0.96561,0.95787,0.97751,0.97761,0.72111,0.9055,0.5961,1.00646,9.0258e-05,9.0258e-05,9.0258e-05
72,680.929,0.78086,0.59443,0.9622,0.96463,0.97057,0.98055,0.72486,0.90615,0.60063,0.99738,8.73474e-05,8.73474e-05,8.73474e-05
73,691.431,0.77695,0.58624,0.96254,0.95743,0.9717,0.97844,0.7232,0.90332,0.59886,1.00732,8.44368e-05,8.44368e-05,8.44368e-05
74,701.591,0.77861,0.58724,0.96582,0.96772,0.97469,0.98251,0.72972,0.88422,0.59047,0.99719,8.15262e-05,8.15262e-05,8.15262e-05
75,710.468,0.77358,0.58421,0.96169,0.96903,0.97553,0.98274,0.72646,0.89635,0.58917,1.0047,7.86156e-05,7.86156e-05,7.86156e-05
76,720.164,0.78579,0.59642,0.96819,0.97271,0.97281,0.98201,0.72849,0.89922,0.58155,1.00262,7.5705e-05,7.5705e-05,7.5705e-05
77,728.613,0.78402,0.59019,0.96175,0.95922,0.98051,0.98052,0.72773,0.88681,0.57867,0.99814,7.27944e-05,7.27944e-05,7.27944e-05
78,737.981,0.77284,0.57784,0.9639,0.96452,0.96915,0.98059,0.72709,0.89091,0.58151,1.00653,6.98838e-05,6.98838e-05,6.98838e-05
79,745.975,0.76327,0.57557,0.95665,0.96802,0.96923,0.98189,0.73138,0.89043,0.57962,1.00415,6.69732e-05,6.69732e-05,6.69732e-05
80,755.164,0.76487,0.57587,0.95812,0.96083,0.98226,0.98257,0.73411,0.88446,0.57129,1.00441,6.40626e-05,6.40626e-05,6.40626e-05
81,764.657,0.75308,0.57034,0.95338,0.96282,0.97996,0.98215,0.72724,0.88952,0.57394,1.00194,6.1152e-05,6.1152e-05,6.1152e-05
82,774.164,0.75575,0.56126,0.95497,0.96601,0.98124,0.98408,0.72812,0.89917,0.57432,1.00373,5.82414e-05,5.82414e-05,5.82414e-05
83,782.901,0.77058,0.57725,0.96485,0.9729,0.97357,0.98425,0.72911,0.88798,0.57,1.00171,5.53308e-05,5.53308e-05,5.53308e-05
84,791.714,0.75588,0.5704,0.95472,0.9709,0.97861,0.98399,0.73163,0.88711,0.5691,0.99995,5.24202e-05,5.24202e-05,5.24202e-05
85,801.063,0.76682,0.57885,0.96192,0.97147,0.97469,0.98322,0.72948,0.88991,0.57248,0.99926,4.95096e-05,4.95096e-05,4.95096e-05
86,809.458,0.75364,0.56898,0.95441,0.9706,0.97203,0.98444,0.73013,0.887,0.56575,1.00401,4.6599e-05,4.6599e-05,4.6599e-05
87,818.771,0.75999,0.55793,0.95786,0.97378,0.9691,0.98424,0.72776,0.88699,0.5665,1.00282,4.36884e-05,4.36884e-05,4.36884e-05
88,827.626,0.74633,0.5571,0.95282,0.9738,0.97298,0.98324,0.72858,0.88682,0.56807,0.99961,4.07778e-05,4.07778e-05,4.07778e-05
89,836.211,0.75665,0.57064,0.95992,0.97057,0.97631,0.98274,0.72494,0.89546,0.56938,1.00564,3.78672e-05,3.78672e-05,3.78672e-05
90,844.067,0.76138,0.56754,0.95844,0.96548,0.97634,0.98359,0.72762,0.88576,0.56186,1.00238,3.49566e-05,3.49566e-05,3.49566e-05
91,860.983,0.69586,0.51657,0.92983,0.96968,0.96859,0.98291,0.71764,0.92657,0.58392,1.0151,3.2046e-05,3.2046e-05,3.2046e-05
92,870.648,0.6969,0.49758,0.923,0.96563,0.97391,0.98265,0.72818,0.88927,0.59819,0.99396,2.91354e-05,2.91354e-05,2.91354e-05
93,880.082,0.6861,0.49616,0.91726,0.97682,0.96314,0.98226,0.73111,0.88575,0.59946,0.9942,2.62248e-05,2.62248e-05,2.62248e-05
94,889.453,0.67834,0.49164,0.91351,0.96406,0.97948,0.98269,0.73123,0.88098,0.57906,0.99712,2.33142e-05,2.33142e-05,2.33142e-05
95,899.621,0.67542,0.48665,0.91699,0.9675,0.97728,0.98324,0.73001,0.87904,0.56874,0.99869,2.04036e-05,2.04036e-05,2.04036e-05
96,908.507,0.67073,0.48278,0.91649,0.97058,0.97649,0.98312,0.73057,0.88577,0.56812,0.99983,1.7493e-05,1.7493e-05,1.7493e-05
97,916.684,0.67131,0.48014,0.91682,0.9732,0.97593,0.98351,0.73065,0.88216,0.56331,0.99816,1.45824e-05,1.45824e-05,1.45824e-05
98,924.763,0.66257,0.48021,0.91459,0.9727,0.97725,0.9838,0.73129,0.88084,0.56156,0.99868,1.16718e-05,1.16718e-05,1.16718e-05
99,933.547,0.6648,0.47941,0.91635,0.97189,0.97752,0.98361,0.73267,0.88083,0.56068,1,8.7612e-06,8.7612e-06,8.7612e-06
100,941.281,0.65769,0.47725,0.90891,0.97176,0.9778,0.9834,0.73249,0.88146,0.55864,1.00048,5.8506e-06,5.8506e-06,5.8506e-06
