epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1769.22,0.59051,0.29765,0.91531,0.98103,0.98358,0.98118,0.74961,0.87098,0.34548,1.05087,6.98838e-05,6.98838e-05,6.98838e-05
79,1789.65,0.57108,0.29184,0.90926,0.97781,0.98211,0.97915,0.74835,0.87853,0.34677,1.05495,6.69732e-05,6.69732e-05,6.69732e-05
80,1810.42,0.58704,0.29317,0.91017,0.97928,0.98441,0.97962,0.74575,0.8788,0.34255,1.055,6.40626e-05,6.40626e-05,6.40626e-05
81,1831.84,0.57662,0.28945,0.90765,0.97819,0.98329,0.97731,0.74487,0.88801,0.34727,1.06364,6.1152e-05,6.1152e-05,6.1152e-05
82,1853.76,0.58471,0.29572,0.90687,0.97905,0.98334,0.9786,0.74633,0.87947,0.34887,1.06131,5.82414e-05,5.82414e-05,5.82414e-05
83,1875.05,0.58122,0.29306,0.90928,0.97905,0.98229,0.97689,0.74454,0.8773,0.34675,1.05959,5.53308e-05,5.53308e-05,5.53308e-05
84,1896.04,0.58276,0.29554,0.90788,0.97993,0.98354,0.98031,0.74561,0.87779,0.34575,1.05845,5.24202e-05,5.24202e-05,5.24202e-05
85,1917.04,0.5626,0.28584,0.89953,0.97974,0.9832,0.98152,0.74624,0.87426,0.34557,1.05486,4.95096e-05,4.95096e-05,4.95096e-05
86,1938.53,0.56268,0.28182,0.89836,0.97876,0.97966,0.97946,0.74631,0.87914,0.34843,1.06103,4.6599e-05,4.6599e-05,4.6599e-05
87,1959.34,0.55613,0.27853,0.89826,0.97633,0.98115,0.97906,0.74595,0.87799,0.34672,1.05552,4.36884e-05,4.36884e-05,4.36884e-05
88,1981.85,0.55228,0.2784,0.89581,0.98101,0.98012,0.97844,0.74971,0.87116,0.34314,1.05641,4.07778e-05,4.07778e-05,4.07778e-05
89,2003.44,0.56012,0.28667,0.90435,0.98133,0.98166,0.97891,0.74783,0.87235,0.34025,1.05437,3.78672e-05,3.78672e-05,3.78672e-05
90,2024.3,0.55502,0.28002,0.90119,0.97937,0.9824,0.97909,0.74817,0.88299,0.34394,1.06231,3.49566e-05,3.49566e-05,3.49566e-05
91,2048.81,0.47995,0.23148,0.86419,0.98037,0.98143,0.97779,0.74612,0.88353,0.34372,1.06325,3.2046e-05,3.2046e-05,3.2046e-05
92,2070.34,0.47045,0.22722,0.85863,0.98004,0.97909,0.97824,0.7478,0.87745,0.34465,1.06352,2.91354e-05,2.91354e-05,2.91354e-05
93,2090.34,0.46175,0.22489,0.85777,0.98122,0.98207,0.97888,0.74855,0.87846,0.34367,1.06499,2.62248e-05,2.62248e-05,2.62248e-05
94,2110.76,0.46252,0.2232,0.85271,0.98152,0.98291,0.97954,0.74839,0.87842,0.34363,1.06581,2.33142e-05,2.33142e-05,2.33142e-05
95,2131.55,0.4577,0.2207,0.85253,0.98148,0.98223,0.97996,0.74733,0.88154,0.34192,1.06902,2.04036e-05,2.04036e-05,2.04036e-05
96,2152.91,0.45295,0.2194,0.8543,0.98172,0.98268,0.9802,0.74995,0.8762,0.33883,1.06662,1.7493e-05,1.7493e-05,1.7493e-05
97,2173.66,0.44578,0.21674,0.84906,0.98214,0.98257,0.98041,0.75066,0.87692,0.33991,1.0675,1.45824e-05,1.45824e-05,1.45824e-05
98,2193.79,0.4395,0.21374,0.85129,0.98249,0.98273,0.9802,0.7512,0.873,0.33765,1.06525,1.16718e-05,1.16718e-05,1.16718e-05
99,2213.95,0.43594,0.21358,0.84516,0.98228,0.98247,0.9801,0.75094,0.87504,0.33838,1.0665,8.7612e-06,8.7612e-06,8.7612e-06
100,2235.44,0.43363,0.21256,0.84911,0.98223,0.98241,0.98008,0.7498,0.87547,0.33878,1.06768,5.8506e-06,5.8506e-06,5.8506e-06
