epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,1206.46,0.80603,0.4107,0.9991,0.97574,0.97813,0.97975,0.74391,0.87608,0.38715,1.03613,0.00019795,0.00019795,0.00019795
35,1238.16,0.79199,0.40416,0.99598,0.97863,0.98145,0.9839,0.74386,0.89032,0.38503,1.04318,0.00019504,0.00019504,0.00019504
36,1269.49,0.7862,0.40336,0.99189,0.96994,0.97689,0.98304,0.74827,0.87708,0.37622,1.04002,0.000192129,0.000192129,0.000192129
37,1302.07,0.77577,0.39204,0.98384,0.97483,0.97612,0.98288,0.74716,0.88198,0.38976,1.04686,0.000189218,0.000189218,0.000189218
38,1339.48,0.76602,0.39817,0.98851,0.97486,0.979,0.98434,0.74312,0.88084,0.37514,1.05665,0.000186308,0.000186308,0.000186308
39,1370.53,0.77605,0.40053,0.99024,0.97233,0.98451,0.98356,0.74634,0.87194,0.37555,1.0475,0.000183397,0.000183397,0.000183397
40,1402.03,0.77404,0.39678,0.98633,0.98022,0.97981,0.98449,0.74539,0.87198,0.37974,1.04053,0.000180487,0.000180487,0.000180487
41,1433.55,0.77396,0.39975,0.98936,0.98144,0.98161,0.98615,0.74989,0.87692,0.37462,1.04359,0.000177576,0.000177576,0.000177576
42,1466.07,0.75094,0.38153,0.98023,0.97692,0.98073,0.98636,0.74828,0.87071,0.37419,1.03565,0.000174665,0.000174665,0.000174665
43,1504.62,0.76606,0.38412,0.98153,0.97864,0.98077,0.98489,0.7453,0.87461,0.37683,1.03988,0.000171755,0.000171755,0.000171755
44,1535.89,0.75063,0.38395,0.97919,0.97631,0.98164,0.98403,0.74422,0.88898,0.37676,1.05867,0.000168844,0.000168844,0.000168844
45,1567.29,0.76065,0.38269,0.97745,0.97721,0.98338,0.98658,0.74732,0.87998,0.36799,1.04616,0.000165934,0.000165934,0.000165934
46,1599.02,0.75638,0.38152,0.9858,0.97808,0.97951,0.98555,0.74474,0.87961,0.37611,1.04709,0.000163023,0.000163023,0.000163023
47,1629.78,0.73996,0.36724,0.97178,0.97882,0.97876,0.98424,0.75244,0.87178,0.37153,1.04162,0.000160112,0.000160112,0.000160112
48,1669.16,0.73538,0.3609,0.96746,0.97057,0.97647,0.98077,0.74881,0.88095,0.37938,1.04024,0.000157202,0.000157202,0.000157202
49,1700.67,0.73774,0.37092,0.97212,0.97571,0.9753,0.98379,0.74893,0.87688,0.36683,1.03949,0.000154291,0.000154291,0.000154291
50,1731.41,0.71583,0.36378,0.95829,0.97119,0.98419,0.98419,0.75059,0.87457,0.36352,1.04472,0.000151381,0.000151381,0.000151381
51,1762.67,0.71761,0.36205,0.96524,0.97753,0.97969,0.98471,0.7528,0.87835,0.36661,1.05348,0.00014847,0.00014847,0.00014847
52,1801.21,0.7084,0.35885,0.95737,0.97448,0.9815,0.98482,0.7494,0.88215,0.37077,1.05485,0.000145559,0.000145559,0.000145559
53,1832.09,0.71146,0.35639,0.96264,0.97851,0.97783,0.98312,0.74775,0.87167,0.37095,1.04665,0.000142649,0.000142649,0.000142649
54,1862.55,0.694,0.3503,0.9538,0.97762,0.98069,0.98415,0.74985,0.87556,0.36641,1.04607,0.000139738,0.000139738,0.000139738
55,1894.54,0.70355,0.35001,0.96004,0.97838,0.98207,0.98577,0.74931,0.86833,0.36936,1.04259,0.000136828,0.000136828,0.000136828
56,1925.71,0.71432,0.35589,0.96371,0.97941,0.97882,0.98522,0.75049,0.87144,0.36257,1.05409,0.000133917,0.000133917,0.000133917
57,1956.63,0.70672,0.35061,0.95957,0.98073,0.98054,0.98409,0.75048,0.87226,0.36494,1.05005,0.000131006,0.000131006,0.000131006
58,1988.4,0.68773,0.35128,0.9487,0.98133,0.98246,0.98208,0.74668,0.86978,0.36399,1.05093,0.000128096,0.000128096,0.000128096
59,2018.86,0.68322,0.34145,0.94639,0.97809,0.98242,0.98278,0.75032,0.86663,0.36123,1.04826,0.000125185,0.000125185,0.000125185
60,2050.54,0.67742,0.33483,0.94939,0.97826,0.97732,0.98176,0.74785,0.87068,0.358,1.05145,0.000122275,0.000122275,0.000122275
61,2081.52,0.69149,0.34161,0.95195,0.97664,0.98185,0.98304,0.74851,0.88076,0.35998,1.04686,0.000119364,0.000119364,0.000119364
62,2112.63,0.67921,0.33519,0.94313,0.97913,0.98055,0.98525,0.75625,0.86549,0.35323,1.04195,0.000116453,0.000116453,0.000116453
63,2147.01,0.67948,0.33603,0.95153,0.97645,0.98108,0.98537,0.74817,0.87224,0.35412,1.04694,0.000113543,0.000113543,0.000113543
64,2184.91,0.67204,0.33157,0.94434,0.97636,0.97927,0.98239,0.75081,0.86737,0.35156,1.0458,0.000110632,0.000110632,0.000110632
65,2215.77,0.67106,0.33109,0.94353,0.97593,0.97661,0.98229,0.75142,0.87731,0.35949,1.05133,0.000107722,0.000107722,0.000107722
66,2246.67,0.66539,0.325,0.94559,0.97431,0.98002,0.98489,0.75179,0.87129,0.3539,1.05134,0.000104811,0.000104811,0.000104811
67,2278.01,0.65646,0.3202,0.93675,0.98245,0.981,0.98373,0.7489,0.87231,0.3535,1.04756,0.0001019,0.0001019,0.0001019
68,2309.43,0.65539,0.32118,0.93465,0.97973,0.97924,0.98324,0.75467,0.86656,0.35696,1.05128,9.89898e-05,9.89898e-05,9.89898e-05
69,2340.17,0.64712,0.31958,0.93614,0.98217,0.98284,0.98498,0.75458,0.8647,0.34549,1.05145,9.60792e-05,9.60792e-05,9.60792e-05
70,2371.02,0.65542,0.31955,0.93688,0.97881,0.97831,0.98125,0.75171,0.86466,0.35075,1.0551,9.31686e-05,9.31686e-05,9.31686e-05
71,2402.15,0.64359,0.31325,0.93594,0.97082,0.97839,0.98411,0.75371,0.86568,0.35476,1.05115,9.0258e-05,9.0258e-05,9.0258e-05
72,2433.74,0.6415,0.31255,0.93164,0.97622,0.97575,0.98485,0.75201,0.86735,0.35121,1.05197,8.73474e-05,8.73474e-05,8.73474e-05
73,2464.89,0.6304,0.30942,0.9325,0.97997,0.97762,0.98422,0.75303,0.86924,0.35497,1.05553,8.44368e-05,8.44368e-05,8.44368e-05
74,2496.57,0.63817,0.30756,0.93352,0.98141,0.97919,0.98416,0.75099,0.86221,0.3515,1.05093,8.15262e-05,8.15262e-05,8.15262e-05
75,2528.28,0.63611,0.31354,0.93368,0.97839,0.98069,0.98433,0.75516,0.85305,0.34977,1.04391,7.86156e-05,7.86156e-05,7.86156e-05
76,2559.63,0.62705,0.30591,0.92742,0.97835,0.97595,0.98266,0.75491,0.85827,0.35366,1.04863,7.5705e-05,7.5705e-05,7.5705e-05
77,2590.77,0.61772,0.30237,0.92975,0.97723,0.97515,0.98169,0.75347,0.86302,0.34923,1.05227,7.27944e-05,7.27944e-05,7.27944e-05
78,2622.21,0.61488,0.30099,0.92933,0.97588,0.97687,0.98383,0.7561,0.86,0.34909,1.05106,6.98838e-05,6.98838e-05,6.98838e-05
79,2653.48,0.61232,0.30206,0.92319,0.97834,0.9751,0.98273,0.75351,0.8583,0.34713,1.05347,6.69732e-05,6.69732e-05,6.69732e-05
80,2685.19,0.61273,0.3018,0.92289,0.9786,0.97703,0.98262,0.75301,0.86167,0.34355,1.05751,6.40626e-05,6.40626e-05,6.40626e-05
81,2716.38,0.60795,0.29774,0.92488,0.97875,0.97945,0.98484,0.74844,0.87583,0.34205,1.06184,6.1152e-05,6.1152e-05,6.1152e-05
82,2747.6,0.60295,0.2953,0.92014,0.97734,0.97584,0.98296,0.75242,0.87186,0.34443,1.06419,5.82414e-05,5.82414e-05,5.82414e-05
83,2778.9,0.60664,0.2956,0.91931,0.97599,0.97887,0.98231,0.74985,0.87048,0.34591,1.06282,5.53308e-05,5.53308e-05,5.53308e-05
84,2810.61,0.59834,0.29385,0.92101,0.97643,0.97573,0.98256,0.75205,0.86399,0.34382,1.05933,5.24202e-05,5.24202e-05,5.24202e-05
85,2841.85,0.58663,0.28776,0.91342,0.97468,0.97844,0.9833,0.75002,0.87124,0.34209,1.06409,4.95096e-05,4.95096e-05,4.95096e-05
86,2873.21,0.58567,0.28769,0.91376,0.97844,0.97745,0.98334,0.75314,0.86767,0.3439,1.06385,4.6599e-05,4.6599e-05,4.6599e-05
87,2904.03,0.57661,0.28371,0.9101,0.97444,0.97578,0.98189,0.75023,0.866,0.33831,1.0656,4.36884e-05,4.36884e-05,4.36884e-05
88,2935.1,0.57739,0.28067,0.91213,0.97762,0.97517,0.98078,0.74996,0.86405,0.34275,1.06546,4.07778e-05,4.07778e-05,4.07778e-05
89,2966.26,0.58807,0.28742,0.91792,0.97575,0.97496,0.98088,0.75188,0.86387,0.34066,1.06617,3.78672e-05,3.78672e-05,3.78672e-05
90,2997.72,0.58357,0.28657,0.91465,0.97827,0.9786,0.9799,0.75081,0.86098,0.34368,1.0636,3.49566e-05,3.49566e-05,3.49566e-05
91,3030.94,0.51167,0.23572,0.87977,0.97372,0.9783,0.98022,0.75427,0.86249,0.34233,1.06661,3.2046e-05,3.2046e-05,3.2046e-05
92,3061.31,0.50802,0.23375,0.87519,0.97372,0.97874,0.98167,0.75571,0.85895,0.34556,1.06654,2.91354e-05,2.91354e-05,2.91354e-05
93,3091.81,0.49681,0.22955,0.87177,0.97611,0.97939,0.9816,0.75542,0.85979,0.34295,1.06519,2.62248e-05,2.62248e-05,2.62248e-05
94,3122.97,0.49829,0.23001,0.86933,0.97519,0.9783,0.98041,0.75443,0.8608,0.33913,1.06531,2.33142e-05,2.33142e-05,2.33142e-05
95,3153.77,0.48948,0.22712,0.8655,0.9746,0.9786,0.98033,0.7552,0.86312,0.34108,1.06782,2.04036e-05,2.04036e-05,2.04036e-05
96,3184.78,0.48619,0.226,0.86937,0.97537,0.97625,0.97975,0.75663,0.86228,0.3387,1.06755,1.7493e-05,1.7493e-05,1.7493e-05
97,3216.75,0.48425,0.22535,0.86645,0.97355,0.97615,0.97893,0.75574,0.86224,0.3391,1.07092,1.45824e-05,1.45824e-05,1.45824e-05
98,3255.14,0.47476,0.22005,0.8689,0.97369,0.97789,0.98072,0.75329,0.86098,0.33939,1.07026,1.16718e-05,1.16718e-05,1.16718e-05
99,3286.32,0.47526,0.2216,0.86348,0.97505,0.97704,0.98099,0.7542,0.86128,0.33808,1.07068,8.7612e-06,8.7612e-06,8.7612e-06
100,3317.13,0.4695,0.21995,0.86371,0.97548,0.97726,0.98067,0.75584,0.86001,0.33827,1.07071,5.8506e-06,5.8506e-06,5.8506e-06
