epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,223.624,0.99648,0.94091,1.04379,0.92844,0.8908,0.94399,0.67136,0.98263,1.21385,1.02626,0.000238699,0.000238699,0.000238699
21,232.551,0.96291,0.89763,1.03223,0.9244,0.90045,0.94931,0.67849,0.97624,1.07489,1.03408,0.000235788,0.000235788,0.000235788
22,242.111,0.95532,0.88735,1.02801,0.93988,0.91998,0.95545,0.68019,0.9697,0.99991,1.02559,0.000232877,0.000232877,0.000232877
23,252.327,0.95285,0.84329,1.02637,0.92927,0.92044,0.95513,0.67345,0.98731,1.00382,1.03516,0.000229967,0.000229967,0.000229967
24,262.601,0.94005,0.84361,1.01602,0.95053,0.93956,0.96641,0.69325,0.96843,0.86205,1.03022,0.000227056,0.000227056,0.000227056
25,271.645,0.93999,0.81775,1.02126,0.95649,0.92669,0.96164,0.68644,0.97806,0.88527,1.03693,0.000224146,0.000224146,0.000224146
26,280.75,0.94313,0.81216,1.02167,0.96558,0.94053,0.96434,0.69257,0.96471,0.86672,1.03598,0.000221235,0.000221235,0.000221235
27,290.671,0.92773,0.77776,1.01444,0.96677,0.96064,0.97661,0.70264,0.94854,0.76477,1.02287,0.000218324,0.000218324,0.000218324
28,299.716,0.92619,0.78264,1.01548,0.97224,0.95762,0.97616,0.6985,0.94246,0.76878,1.02581,0.000215414,0.000215414,0.000215414
29,308.426,0.91245,0.7709,0.99888,0.95354,0.95506,0.97048,0.69199,0.97253,0.77157,1.0332,0.000212503,0.000212503,0.000212503
30,317.512,0.90308,0.75557,1.00632,0.96925,0.96153,0.97787,0.70581,0.93493,0.72313,1.02084,0.000209593,0.000209593,0.000209593
31,326.917,0.90761,0.75111,0.99919,0.9591,0.96034,0.97689,0.70278,0.94034,0.77052,1.02367,0.000206682,0.000206682,0.000206682
32,336.312,0.88986,0.74008,0.99544,0.94025,0.9627,0.97577,0.70642,0.93384,0.72845,1.02072,0.000203771,0.000203771,0.000203771
33,345.118,0.87606,0.72633,0.99249,0.95158,0.94676,0.97138,0.6944,0.96862,0.74678,1.03875,0.000200861,0.000200861,0.000200861
34,354.298,0.90496,0.74901,1.00462,0.96048,0.94761,0.97588,0.69552,0.97041,0.71854,1.03498,0.00019795,0.00019795,0.00019795
35,364.202,0.89347,0.73466,1.00066,0.94809,0.96447,0.97754,0.69133,0.98531,0.73111,1.04767,0.00019504,0.00019504,0.00019504
36,372.976,0.89024,0.72404,0.99879,0.97614,0.95476,0.98467,0.7153,0.93369,0.68664,1.02179,0.000192129,0.000192129,0.000192129
37,382.528,0.8943,0.71639,0.99641,0.97302,0.9574,0.98227,0.71351,0.93017,0.68157,1.01748,0.000189218,0.000189218,0.000189218
38,390.715,0.87053,0.70975,0.99533,0.96338,0.96828,0.98286,0.71335,0.93784,0.69551,1.02258,0.000186308,0.000186308,0.000186308
39,399.685,0.89172,0.72639,1.00218,0.96853,0.96661,0.98631,0.71968,0.9164,0.66961,1.01982,0.000183397,0.000183397,0.000183397
40,408.169,0.8682,0.69475,0.98635,0.97533,0.95863,0.98152,0.71004,0.93286,0.66562,1.02421,0.000180487,0.000180487,0.000180487
41,418.674,0.87757,0.69549,0.99202,0.95081,0.96747,0.97548,0.70804,0.92997,0.67798,1.0232,0.000177576,0.000177576,0.000177576
42,427.774,0.86268,0.6829,0.9887,0.96636,0.96014,0.97639,0.71078,0.92183,0.66486,1.02389,0.000174665,0.000174665,0.000174665
43,435.962,0.85348,0.67385,0.99044,0.97333,0.95467,0.97971,0.71208,0.92081,0.6659,1.02085,0.000171755,0.000171755,0.000171755
44,444.838,0.85587,0.67932,0.98218,0.95865,0.95817,0.981,0.7163,0.92434,0.68184,1.02473,0.000168844,0.000168844,0.000168844
45,453.613,0.84536,0.67759,0.98271,0.9645,0.97266,0.98336,0.71991,0.91263,0.64839,1.01044,0.000165934,0.000165934,0.000165934
46,462.312,0.84673,0.66025,0.9846,0.9713,0.95683,0.98377,0.7131,0.92179,0.66064,1.03257,0.000163023,0.000163023,0.000163023
47,470.752,0.84893,0.66801,0.98717,0.97028,0.97836,0.98483,0.7194,0.91087,0.64599,1.02447,0.000160112,0.000160112,0.000160112
48,479.406,0.83011,0.66015,0.97611,0.97997,0.97767,0.98842,0.72128,0.90965,0.62962,1.02134,0.000157202,0.000157202,0.000157202
49,487.467,0.84367,0.67253,0.99192,0.97982,0.97861,0.98566,0.7177,0.91105,0.63125,1.02636,0.000154291,0.000154291,0.000154291
50,497.833,0.83153,0.66685,0.9746,0.9724,0.97107,0.9817,0.7148,0.91944,0.63982,1.036,0.000151381,0.000151381,0.000151381
51,506.207,0.83475,0.65667,0.98195,0.96343,0.97398,0.98493,0.7182,0.91087,0.64763,1.03669,0.00014847,0.00014847,0.00014847
52,515.39,0.84111,0.66266,0.98925,0.97966,0.98218,0.98606,0.72091,0.90868,0.61325,1.02501,0.000145559,0.000145559,0.000145559
53,525.428,0.8338,0.65092,0.98885,0.98205,0.98302,0.98772,0.72524,0.91447,0.62228,1.02053,0.000142649,0.000142649,0.000142649
54,533.772,0.83425,0.6475,0.98201,0.97968,0.98388,0.9863,0.72021,0.91801,0.62186,1.02332,0.000139738,0.000139738,0.000139738
55,543.528,0.82252,0.64139,0.98299,0.97274,0.97908,0.98435,0.72009,0.92006,0.62582,1.02419,0.000136828,0.000136828,0.000136828
56,552.196,0.82236,0.63335,0.981,0.97825,0.9724,0.98292,0.72709,0.91109,0.63005,1.01584,0.000133917,0.000133917,0.000133917
57,560.375,0.82775,0.63779,0.98585,0.97631,0.98124,0.98358,0.72085,0.93337,0.61295,1.02636,0.000131006,0.000131006,0.000131006
58,570.717,0.82908,0.62975,0.98284,0.98004,0.97854,0.98437,0.72871,0.90945,0.61371,1.01257,0.000128096,0.000128096,0.000128096
59,578.967,0.8094,0.62857,0.97389,0.98536,0.9815,0.98623,0.73372,0.89741,0.59473,1.01749,0.000125185,0.000125185,0.000125185
60,587.617,0.81263,0.62726,0.98244,0.97632,0.98362,0.98596,0.73132,0.90453,0.596,1.02234,0.000122275,0.000122275,0.000122275
61,597.29,0.8038,0.61309,0.97716,0.98216,0.98102,0.98558,0.71903,0.93276,0.60712,1.0232,0.000119364,0.000119364,0.000119364
62,605.893,0.80086,0.61915,0.97782,0.97973,0.98009,0.98424,0.71189,0.94735,0.61659,1.02956,0.000116453,0.000116453,0.000116453
63,614.066,0.81061,0.61733,0.97861,0.98809,0.9783,0.98875,0.72982,0.90041,0.59105,1.01865,0.000113543,0.000113543,0.000113543
64,623.393,0.79857,0.61346,0.97527,0.97925,0.98695,0.98592,0.72923,0.89696,0.58984,1.01959,0.000110632,0.000110632,0.000110632
65,630.948,0.80408,0.61237,0.97711,0.98274,0.98339,0.98626,0.72551,0.89584,0.58758,1.02076,0.000107722,0.000107722,0.000107722
66,639.689,0.79674,0.61305,0.97161,0.98483,0.98012,0.98819,0.72912,0.89613,0.58525,1.02307,0.000104811,0.000104811,0.000104811
67,648.127,0.79186,0.59822,0.97087,0.98214,0.97958,0.98664,0.72688,0.90034,0.58648,1.02707,0.0001019,0.0001019,0.0001019
68,657.318,0.80007,0.60837,0.97377,0.98178,0.98409,0.98873,0.73041,0.89415,0.57776,1.02318,9.89898e-05,9.89898e-05,9.89898e-05
69,665.815,0.7949,0.61217,0.97365,0.97614,0.97944,0.98533,0.72529,0.90339,0.57903,1.02814,9.60792e-05,9.60792e-05,9.60792e-05
70,674.77,0.79445,0.61034,0.97058,0.97403,0.98215,0.98533,0.73258,0.88833,0.57991,1.02687,9.31686e-05,9.31686e-05,9.31686e-05
71,683.807,0.78931,0.60131,0.97302,0.98357,0.98116,0.9885,0.73215,0.88941,0.58373,1.01902,9.0258e-05,9.0258e-05,9.0258e-05
72,692.514,0.7729,0.59569,0.96029,0.9848,0.98079,0.98766,0.73035,0.89568,0.58049,1.01898,8.73474e-05,8.73474e-05,8.73474e-05
73,701.127,0.7866,0.60237,0.97171,0.98823,0.97911,0.98873,0.73175,0.88738,0.57386,1.01494,8.44368e-05,8.44368e-05,8.44368e-05
74,709.172,0.78014,0.59576,0.97027,0.98862,0.98237,0.98813,0.73054,0.89065,0.57342,1.01664,8.15262e-05,8.15262e-05,8.15262e-05
75,717.844,0.77963,0.59173,0.97373,0.9883,0.98295,0.98801,0.73279,0.88118,0.5703,1.01358,7.86156e-05,7.86156e-05,7.86156e-05
76,726.047,0.78314,0.60153,0.97181,0.98341,0.97902,0.98626,0.73256,0.88851,0.57557,1.02408,7.5705e-05,7.5705e-05,7.5705e-05
77,734.25,0.77381,0.58742,0.96789,0.98183,0.9805,0.9847,0.72606,0.90106,0.57084,1.02823,7.27944e-05,7.27944e-05,7.27944e-05
78,742.835,0.77705,0.58206,0.9709,0.98583,0.98087,0.98584,0.73363,0.88612,0.56439,1.01658,6.98838e-05,6.98838e-05,6.98838e-05
79,751.517,0.75622,0.57994,0.96316,0.98653,0.98311,0.98697,0.73102,0.88431,0.56197,1.01679,6.69732e-05,6.69732e-05,6.69732e-05
80,760.225,0.76567,0.58391,0.96127,0.98473,0.98539,0.98649,0.73453,0.88753,0.56353,1.01955,6.40626e-05,6.40626e-05,6.40626e-05
81,770.129,0.7547,0.56668,0.95582,0.98453,0.98534,0.98761,0.72942,0.89662,0.56202,1.02085,6.1152e-05,6.1152e-05,6.1152e-05
82,778.846,0.76207,0.56768,0.96353,0.98494,0.98325,0.98784,0.72642,0.90448,0.56364,1.02225,5.82414e-05,5.82414e-05,5.82414e-05
83,787.334,0.75854,0.58218,0.9638,0.9832,0.98401,0.9875,0.73339,0.87948,0.55578,1.01215,5.53308e-05,5.53308e-05,5.53308e-05
84,797.434,0.75416,0.57089,0.95964,0.98133,0.98777,0.98609,0.73069,0.88911,0.55954,1.02338,5.24202e-05,5.24202e-05,5.24202e-05
85,806.272,0.7576,0.57612,0.95922,0.98525,0.98764,0.98635,0.7336,0.88441,0.55811,1.02003,4.95096e-05,4.95096e-05,4.95096e-05
86,814.683,0.74359,0.56466,0.95429,0.98472,0.98667,0.9887,0.73424,0.88224,0.55377,1.01973,4.6599e-05,4.6599e-05,4.6599e-05
87,822.628,0.74276,0.56071,0.95907,0.98746,0.98442,0.9888,0.73683,0.87778,0.55051,1.01583,4.36884e-05,4.36884e-05,4.36884e-05
88,833.129,0.74579,0.56049,0.95964,0.98762,0.98639,0.98909,0.73521,0.88293,0.55088,1.01843,4.07778e-05,4.07778e-05,4.07778e-05
89,842.503,0.75502,0.57542,0.96184,0.9875,0.98798,0.98916,0.7362,0.8846,0.5516,1.01758,3.78672e-05,3.78672e-05,3.78672e-05
90,851.35,0.75696,0.57309,0.96227,0.98629,0.98703,0.98653,0.73474,0.88192,0.54765,1.02223,3.49566e-05,3.49566e-05,3.49566e-05
91,868.364,0.69694,0.52045,0.93921,0.98872,0.98597,0.98888,0.73455,0.89452,0.55265,1.02138,3.2046e-05,3.2046e-05,3.2046e-05
92,877.497,0.69387,0.50535,0.92899,0.98689,0.98605,0.98814,0.73803,0.88106,0.57097,1.00675,2.91354e-05,2.91354e-05,2.91354e-05
93,886.197,0.67925,0.49973,0.91758,0.98719,0.98544,0.98839,0.7386,0.88332,0.56546,1.01076,2.62248e-05,2.62248e-05,2.62248e-05
94,896.795,0.67228,0.49055,0.92117,0.98858,0.98793,0.9886,0.7361,0.87791,0.55367,1.01485,2.33142e-05,2.33142e-05,2.33142e-05
95,904.902,0.67298,0.48966,0.92195,0.98684,0.98631,0.98586,0.73792,0.87664,0.54911,1.01505,2.04036e-05,2.04036e-05,2.04036e-05
96,916.762,0.67402,0.48814,0.9215,0.9864,0.98672,0.98594,0.73539,0.87948,0.54823,1.01727,1.7493e-05,1.7493e-05,1.7493e-05
97,925.219,0.66821,0.48336,0.91645,0.98815,0.98835,0.98872,0.73511,0.87525,0.54502,1.01522,1.45824e-05,1.45824e-05,1.45824e-05
98,932.962,0.6616,0.48072,0.91743,0.98576,0.99015,0.98871,0.73655,0.87681,0.54423,1.01736,1.16718e-05,1.16718e-05,1.16718e-05
99,941.797,0.66904,0.48773,0.92157,0.98806,0.98918,0.98877,0.73629,0.87634,0.54424,1.01696,8.7612e-06,8.7612e-06,8.7612e-06
100,950.002,0.65935,0.48125,0.91662,0.98793,0.98899,0.9887,0.73475,0.87571,0.54388,1.01741,5.8506e-06,5.8506e-06,5.8506e-06
