epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,46.7687,1.17693,2.83892,1.19465,0.7627,0.75172,0.82536,0.55558,1.12478,1.41179,1.11125,9.61154e-05,9.61154e-05,9.61154e-05
2,78.2159,1.06327,0.92016,1.10528,0.909,0.86864,0.94092,0.64957,1.06981,0.75853,1.09827,0.000192194,0.000192194,0.000192194
3,109.887,1.04577,0.7559,1.09984,0.92698,0.93243,0.9612,0.67548,1.01377,0.67436,1.08915,0.000286331,0.000286331,0.000286331
4,155.02,1.01687,0.68741,1.08345,0.94001,0.96321,0.96933,0.69436,0.96404,0.57815,1.06696,0.000285268,0.000285268,0.000285268
5,194.23,0.99669,0.62231,1.07315,0.94343,0.96398,0.9738,0.70352,0.9547,0.53236,1.0518,0.000282358,0.000282358,0.000282358
6,248.37,0.96331,0.58887,1.06167,0.95098,0.95338,0.97361,0.69959,0.97584,0.52484,1.06241,0.000279447,0.000279447,0.000279447
7,286.8,0.95074,0.57347,1.05741,0.93959,0.96324,0.9789,0.71557,0.93145,0.51081,1.04247,0.000276536,0.000276536,0.000276536
8,320.953,0.94248,0.56093,1.05643,0.95279,0.97284,0.97794,0.70985,0.93654,0.48238,1.04722,0.000273626,0.000273626,0.000273626
9,357.622,0.92612,0.54596,1.04583,0.94148,0.96941,0.97376,0.70921,0.94538,0.47797,1.0507,0.000270715,0.000270715,0.000270715
10,388.326,0.93251,0.53799,1.04896,0.95307,0.97533,0.9763,0.70792,0.95398,0.48151,1.04843,0.000267805,0.000267805,0.000267805
11,419.49,0.89917,0.51439,1.03529,0.95907,0.96871,0.97709,0.71735,0.9194,0.46304,1.03956,0.000264894,0.000264894,0.000264894
12,452.415,0.90827,0.5091,1.03431,0.95362,0.97457,0.9735,0.71713,0.92598,0.45522,1.04631,0.000261983,0.000261983,0.000261983
13,490.129,0.90616,0.52026,1.04202,0.949,0.97057,0.97505,0.71184,0.92976,0.46374,1.05053,0.000259073,0.000259073,0.000259073
14,521.333,0.87984,0.49141,1.02836,0.96113,0.97415,0.9808,0.71797,0.92344,0.45519,1.03991,0.000256162,0.000256162,0.000256162
15,553.375,0.88008,0.48918,1.0345,0.9687,0.97688,0.97969,0.73267,0.90394,0.42285,1.03924,0.000253252,0.000253252,0.000253252
16,594.439,0.89308,0.489,1.03242,0.96093,0.97641,0.98079,0.71383,0.958,0.43911,1.06631,0.000250341,0.000250341,0.000250341
17,638.057,0.8696,0.47985,1.02697,0.97385,0.9757,0.97983,0.71899,0.92798,0.44018,1.05382,0.00024743,0.00024743,0.00024743
18,675.127,0.8564,0.47332,1.0231,0.96171,0.97706,0.98169,0.72804,0.90696,0.41629,1.03696,0.00024452,0.00024452,0.00024452
19,706.674,0.85165,0.46637,1.01197,0.96886,0.98191,0.98227,0.73358,0.89466,0.40941,1.03844,0.000241609,0.000241609,0.000241609
20,738.689,0.84787,0.45652,1.01929,0.96276,0.97417,0.98148,0.72616,0.91783,0.42204,1.05052,0.000238699,0.000238699,0.000238699
21,776.735,0.84976,0.45935,1.01302,0.974,0.9805,0.98213,0.72413,0.91508,0.41412,1.04966,0.000235788,0.000235788,0.000235788
22,807.774,0.8539,0.45443,1.02128,0.97091,0.9764,0.98014,0.72633,0.91443,0.40163,1.05284,0.000232877,0.000232877,0.000232877
23,839.098,0.83991,0.43804,1.01216,0.97107,0.98065,0.98311,0.72858,0.90371,0.39331,1.0471,0.000229967,0.000229967,0.000229967
24,873.651,0.82806,0.4338,1.0085,0.95921,0.97981,0.98264,0.73301,0.8942,0.40313,1.04043,0.000227056,0.000227056,0.000227056
25,904.912,0.8273,0.42639,1.00925,0.9686,0.966,0.97961,0.73169,0.90859,0.40568,1.04858,0.000224146,0.000224146,0.000224146
26,935.706,0.8268,0.42668,1.01881,0.97007,0.97787,0.98336,0.7262,0.91915,0.39555,1.05085,0.000221235,0.000221235,0.000221235
27,966.615,0.78844,0.4122,0.99182,0.97299,0.98188,0.98418,0.73,0.90987,0.39816,1.05134,0.000218324,0.000218324,0.000218324
28,997.705,0.79948,0.41089,0.99159,0.96897,0.98126,0.98304,0.7352,0.88863,0.39773,1.03817,0.000215414,0.000215414,0.000215414
29,1029.58,0.8055,0.42252,0.99791,0.96848,0.98383,0.98063,0.73468,0.89329,0.39705,1.0447,0.000212503,0.000212503,0.000212503
30,1067.25,0.81116,0.41622,0.9989,0.96786,0.98334,0.98253,0.73944,0.89137,0.37972,1.03831,0.000209593,0.000209593,0.000209593
31,1099.82,0.78853,0.40123,0.98941,0.97457,0.97496,0.98368,0.73162,0.90059,0.38845,1.0454,0.000206682,0.000206682,0.000206682
